premise,hypothesis,label
And the vast majority of murders in the US are family on family.  Your point is what?  I can continue to enjoy unfettered white privilege because blacks kill blacks in their own neighborhoods and whites kill whites during white supremacy demonstrations?,Members of a religion should remain in their respective countries.,1.0
And the vast majority of murders in the US are family on family.  Your point is what?  I can continue to enjoy unfettered white privilege because blacks kill blacks in their own neighborhoods and whites kill whites during white supremacy demonstrations?,Religious practices of a particular faith should be restricted or banned in public spaces.,1.0
And the vast majority of murders in the US are family on family.  Your point is what?  I can continue to enjoy unfettered white privilege because blacks kill blacks in their own neighborhoods and whites kill whites during white supremacy demonstrations?,A religion is inferior when compared to another religion.,1.0
And the vast majority of murders in the US are family on family.  Your point is what?  I can continue to enjoy unfettered white privilege because blacks kill blacks in their own neighborhoods and whites kill whites during white supremacy demonstrations?,Members of a religion are compared to animals.,1.0
Racist Confederate traitors are unworthy of being honored by a statue.,Members of a religion should be excluded and marginalized.,1.0
Racist Confederate traitors are unworthy of being honored by a statue.,Religious practices of a particular faith should be restricted or banned in public spaces.,1.0
Racist Confederate traitors are unworthy of being honored by a statue.,Members of a religion are compared to animals.,1.0
Racist Confederate traitors are unworthy of being honored by a statue.,A religion is preferred to another.,1.0
Now that was the most bigoted and hateful post I have read in a while.  Do you hate gay people or just gay Republicans?  Please stop posting if you cannot be civil and adult.,A religion is inferior when compared to another religion.,1.0
Now that was the most bigoted and hateful post I have read in a while.  Do you hate gay people or just gay Republicans?  Please stop posting if you cannot be civil and adult.,A religion should be discriminated against.,1.0
Now that was the most bigoted and hateful post I have read in a while.  Do you hate gay people or just gay Republicans?  Please stop posting if you cannot be civil and adult.,A religion is inferior when compared to another religion.,1.0
Now that was the most bigoted and hateful post I have read in a while.  Do you hate gay people or just gay Republicans?  Please stop posting if you cannot be civil and adult.,Religious practices of a particular faith should be restricted or banned in public spaces.,1.0
Perhaps it would please ADN if I said Death to America we want only Sharia Law,Members of a religion should be excluded and marginalized.,1.0
Perhaps it would please ADN if I said Death to America we want only Sharia Law,A religion is preferred to another.,1.0
Perhaps it would please ADN if I said Death to America we want only Sharia Law,A religion is preferred to another.,1.0
Perhaps it would please ADN if I said Death to America we want only Sharia Law,Members of a religion should be excluded and marginalized.,1.0
I can see why.  Russians arent dumb they can see what fRANCIS thinks of Chinese Catholics.,Members of a religion should be excluded and marginalized.,1.0
I can see why.  Russians arent dumb they can see what fRANCIS thinks of Chinese Catholics.,Religious practices of a particular faith should be restricted or banned in public spaces.,1.0
I can see why.  Russians arent dumb they can see what fRANCIS thinks of Chinese Catholics.,A religion is preferred to another.,1.0
I can see why.  Russians arent dumb they can see what fRANCIS thinks of Chinese Catholics.,Religious attire or symbols should be prohibited.,1.0
A white guy kills six Moslems praying. Do you think he did it out of love?,Members of a religion are not trustworthy or loyal.,1.0
A white guy kills six Moslems praying. Do you think he did it out of love?,A religion is preferred to another.,1.0
A white guy kills six Moslems praying. Do you think he did it out of love?,A religion or members of a religion are compared to devils or demons.,1.0
A white guy kills six Moslems praying. Do you think he did it out of love?,Members of a religion are a threat.,1.0
I am sooooo proud of the passengers. Hope they apprehend this older white man very soon. He is a Dangerous Dude and a disgusting racist.,Members of a religion are not trustworthy or loyal.,1.0
I am sooooo proud of the passengers. Hope they apprehend this older white man very soon. He is a Dangerous Dude and a disgusting racist.,A religion is preferred to another.,1.0
I am sooooo proud of the passengers. Hope they apprehend this older white man very soon. He is a Dangerous Dude and a disgusting racist.,The use of violence is encouraged or desired against a religion.,1.0
I am sooooo proud of the passengers. Hope they apprehend this older white man very soon. He is a Dangerous Dude and a disgusting racist.,Members of a religion are a threat.,1.0
You dont see conservatives stepping on the American flag you dont see conservative telling everyone how bad and racist American is. Look in the mirror bud,Members of a religion are a threat.,1.0
You dont see conservatives stepping on the American flag you dont see conservative telling everyone how bad and racist American is. Look in the mirror bud,The use of violence is encouraged or desired against a religion.,1.0
You dont see conservatives stepping on the American flag you dont see conservative telling everyone how bad and racist American is. Look in the mirror bud,A religion should be discriminated against.,1.0
You dont see conservatives stepping on the American flag you dont see conservative telling everyone how bad and racist American is. Look in the mirror bud,The use of violence is encouraged or desired against a religion.,1.0
lol if only racists bigots homophobes and islamaphobes were too afraid to open their mouths  Alas it seems instead they are too stupid to close them  at least in this here sissy nation.,Religious practices of a particular faith should be restricted or banned in public spaces.,1.0
lol if only racists bigots homophobes and islamaphobes were too afraid to open their mouths  Alas it seems instead they are too stupid to close them  at least in this here sissy nation.,A religion promotes violence or intolerance.,1.0
lol if only racists bigots homophobes and islamaphobes were too afraid to open their mouths  Alas it seems instead they are too stupid to close them  at least in this here sissy nation.,A religion is preferred to another.,1.0
lol if only racists bigots homophobes and islamaphobes were too afraid to open their mouths  Alas it seems instead they are too stupid to close them  at least in this here sissy nation.,Members of a religion are compared to animals.,1.0
Oh well that justifies it.  Hitler killed millions of Jews.  40s ring a bell.,Religious practices of a particular faith should be restricted or banned in public spaces.,1.0
Oh well that justifies it.  Hitler killed millions of Jews.  40s ring a bell.,Members of a religion should remain in their respective countries.,1.0
Oh well that justifies it.  Hitler killed millions of Jews.  40s ring a bell.,A religion promotes violence or intolerance.,1.0
Oh well that justifies it.  Hitler killed millions of Jews.  40s ring a bell.,A religion is preferred to another.,1.0
What revisionist nonsense is this? Stonewall was mostly a white gay male riot. What is wrong with these people?,The integration of a religion should be avoided in a country or society.,1.0
What revisionist nonsense is this? Stonewall was mostly a white gay male riot. What is wrong with these people?,A religion is preferred to another.,1.0
What revisionist nonsense is this? Stonewall was mostly a white gay male riot. What is wrong with these people?,Religious practices of a particular faith should be restricted or banned in public spaces.,1.0
What revisionist nonsense is this? Stonewall was mostly a white gay male riot. What is wrong with these people?,The use of violence is encouraged or desired against a religion.,1.0
You strike me as an all or nothing black or white type of person.,A religion or members of a religion are stupid.,1.0
You strike me as an all or nothing black or white type of person.,Members of a religion are not trustworthy or loyal.,1.0
You strike me as an all or nothing black or white type of person.,Religious practices of a particular faith should be restricted or banned in public spaces.,1.0
You strike me as an all or nothing black or white type of person.,A religion is inferior when compared to another religion.,1.0
I have read the dumbest generalizations today about blacks and liberals. It is weird.,Members of a religion are compared to animals.,1.0
I have read the dumbest generalizations today about blacks and liberals. It is weird.,Religious practices of a particular faith should be restricted or banned in public spaces.,1.0
I have read the dumbest generalizations today about blacks and liberals. It is weird.,Members of a religion are compared to animals.,1.0
I have read the dumbest generalizations today about blacks and liberals. It is weird.,A religion or members of a religion are stupid.,1.0
You agree that white people are the only race that is guilty of racism?  Please explain your logic.,Members of a religion should remain in their respective countries.,1.0
You agree that white people are the only race that is guilty of racism?  Please explain your logic.,A religion promotes violence or intolerance.,1.0
You agree that white people are the only race that is guilty of racism?  Please explain your logic.,A religion promotes violence or intolerance.,1.0
You agree that white people are the only race that is guilty of racism?  Please explain your logic.,Religious practices of a particular faith should be restricted or banned in public spaces.,1.0
Anyone with half a brain doesnt want to hear your putrid blathering not just black people.,The integration of a religion should be avoided in a country or society.,1.0
Anyone with half a brain doesnt want to hear your putrid blathering not just black people.,Members of a religion are compared to animals.,1.0
Anyone with half a brain doesnt want to hear your putrid blathering not just black people.,A religion or members of a religion are stupid.,1.0
Anyone with half a brain doesnt want to hear your putrid blathering not just black people.,A religion should be discriminated against.,1.0
Why shouldnt she thats the world we now live in  Trump was another high paid dressed up entertainer who used his celebrity as a pulpit to tell us how stupid Americans were for electing Obama.,Religious attire or symbols should be prohibited.,1.0
Why shouldnt she thats the world we now live in  Trump was another high paid dressed up entertainer who used his celebrity as a pulpit to tell us how stupid Americans were for electing Obama.,The use of violence is encouraged or desired against a religion.,1.0
Why shouldnt she thats the world we now live in  Trump was another high paid dressed up entertainer who used his celebrity as a pulpit to tell us how stupid Americans were for electing Obama.,Members of a religion should be excluded and marginalized.,1.0
Why shouldnt she thats the world we now live in  Trump was another high paid dressed up entertainer who used his celebrity as a pulpit to tell us how stupid Americans were for electing Obama.,A religion or members of a religion are stupid.,1.0
then women should be prepared to returning to outhouse when white men stop being plumbers.,The integration of a religion should be avoided in a country or society.,1.0
then women should be prepared to returning to outhouse when white men stop being plumbers.,A religion or members of a religion are stupid.,1.0
then women should be prepared to returning to outhouse when white men stop being plumbers.,A religion or members of a religion are stupid.,1.0
then women should be prepared to returning to outhouse when white men stop being plumbers.,Members of a religion should remain in their respective countries.,1.0
Raised in Detroit. Lebanese and Chaldean classmates.  Jewish protestant and Muslim neighbors. I would love to live in a society where your bigotry is roundly condemned. Obviously you do not believe in hell or you would realise your seat awaits you there.,A religion or members of a religion are compared to devils or demons.,1.0
Raised in Detroit. Lebanese and Chaldean classmates.  Jewish protestant and Muslim neighbors. I would love to live in a society where your bigotry is roundly condemned. Obviously you do not believe in hell or you would realise your seat awaits you there.,A religion is preferred to another.,1.0
Raised in Detroit. Lebanese and Chaldean classmates.  Jewish protestant and Muslim neighbors. I would love to live in a society where your bigotry is roundly condemned. Obviously you do not believe in hell or you would realise your seat awaits you there.,Members of a religion should be excluded and marginalized.,1.0
Raised in Detroit. Lebanese and Chaldean classmates.  Jewish protestant and Muslim neighbors. I would love to live in a society where your bigotry is roundly condemned. Obviously you do not believe in hell or you would realise your seat awaits you there.,A religion or members of a religion are compared to devils or demons.,1.0
Youre absolutely right. The demonization of the China and the Chinese is disgusting.,Members of a religion are a threat.,1.0
Youre absolutely right. The demonization of the China and the Chinese is disgusting.,Religious attire or symbols should be prohibited.,1.0
Youre absolutely right. The demonization of the China and the Chinese is disgusting.,A religion or members of a religion are compared to devils or demons.,1.0
Youre absolutely right. The demonization of the China and the Chinese is disgusting.,Religious attire or symbols should be prohibited.,1.0
Who has killed more Americans this month or year to date Islamic Terrorist or American Terrorist??? If the point is to stop Americans being killed should our attention be on the bigger killers of Americans or the lesser killers of Americans??? Who is the real danger to Americans??? MAGA,Members of a religion are a threat.,1.0
Who has killed more Americans this month or year to date Islamic Terrorist or American Terrorist??? If the point is to stop Americans being killed should our attention be on the bigger killers of Americans or the lesser killers of Americans??? Who is the real danger to Americans??? MAGA,A religion or members of a religion are compared to devils or demons.,1.0
Who has killed more Americans this month or year to date Islamic Terrorist or American Terrorist??? If the point is to stop Americans being killed should our attention be on the bigger killers of Americans or the lesser killers of Americans??? Who is the real danger to Americans??? MAGA,The integration of a religion should be avoided in a country or society.,1.0
Who has killed more Americans this month or year to date Islamic Terrorist or American Terrorist??? If the point is to stop Americans being killed should our attention be on the bigger killers of Americans or the lesser killers of Americans??? Who is the real danger to Americans??? MAGA,Members of a religion should be excluded and marginalized.,1.0
Still a worthless Native.,A religion promotes violence or intolerance.,1.0
Still a worthless Native.,A religion or members of a religion are compared to devils or demons.,1.0
Still a worthless Native.,A religion is inferior when compared to another religion.,1.0
Still a worthless Native.,A religion is inferior when compared to another religion.,1.0
poorly educated whites . such comment proves your stupidity,A religion should be discriminated against.,1.0
poorly educated whites . such comment proves your stupidity,A religion or members of a religion are compared to devils or demons.,1.0
poorly educated whites . such comment proves your stupidity,Members of a religion should remain in their respective countries.,1.0
poorly educated whites . such comment proves your stupidity,A religion or members of a religion are stupid.,1.0
Yet more antiMuslim hatred being spammed even in the wake of the Quebec City shootings.  Disgusting.  We see you BreitbartRebel trolls and again reject you ,A religion should be discriminated against.,1.0
Yet more antiMuslim hatred being spammed even in the wake of the Quebec City shootings.  Disgusting.  We see you BreitbartRebel trolls and again reject you ,Members of a religion are compared to animals.,1.0
Yet more antiMuslim hatred being spammed even in the wake of the Quebec City shootings.  Disgusting.  We see you BreitbartRebel trolls and again reject you ,A religion or members of a religion are stupid.,1.0
Yet more antiMuslim hatred being spammed even in the wake of the Quebec City shootings.  Disgusting.  We see you BreitbartRebel trolls and again reject you ,Members of a religion should remain in their respective countries.,1.0
Crap? Is it because its an old allegation the socalled victim was just a minor or that the alleged perpetrator is now gay?,Members of a religion should be excluded and marginalized.,1.0
Crap? Is it because its an old allegation the socalled victim was just a minor or that the alleged perpetrator is now gay?,A religion should be discriminated against.,1.0
Crap? Is it because its an old allegation the socalled victim was just a minor or that the alleged perpetrator is now gay?,The use of violence is encouraged or desired against a religion.,1.0
Crap? Is it because its an old allegation the socalled victim was just a minor or that the alleged perpetrator is now gay?,Members of a religion are compared to animals.,1.0
President Obama pardoned 4 star Marine general Cartwright today. How gay is that Trumplettes?,The integration of a religion should be avoided in a country or society.,1.0
President Obama pardoned 4 star Marine general Cartwright today. How gay is that Trumplettes?,Members of a religion are a threat.,1.0
President Obama pardoned 4 star Marine general Cartwright today. How gay is that Trumplettes?,A religion is preferred to another.,1.0
President Obama pardoned 4 star Marine general Cartwright today. How gay is that Trumplettes?,The integration of a religion should be avoided in a country or society.,1.0
All men are sex offenders?  Really?  A sexual predator is a person who attacks a victim.  Typical men dont rape or use force on women.  You are obviously a person who hates men and or healthy normal sex.,Members of a religion should remain in their respective countries.,1.0
All men are sex offenders?  Really?  A sexual predator is a person who attacks a victim.  Typical men dont rape or use force on women.  You are obviously a person who hates men and or healthy normal sex.,Members of a religion are a threat.,1.0
All men are sex offenders?  Really?  A sexual predator is a person who attacks a victim.  Typical men dont rape or use force on women.  You are obviously a person who hates men and or healthy normal sex.,Members of a religion are not trustworthy or loyal.,1.0
All men are sex offenders?  Really?  A sexual predator is a person who attacks a victim.  Typical men dont rape or use force on women.  You are obviously a person who hates men and or healthy normal sex.,Members of a religion should be excluded and marginalized.,1.0
Homophobe Now youre a lesbian hater? Just kidding.  Npo need for moral high ground but there is no doubt that Hillary had the moral low ground. Actually he morality was more like a huge empty sink hole.,Members of a religion are a threat.,1.0
Homophobe Now youre a lesbian hater? Just kidding.  Npo need for moral high ground but there is no doubt that Hillary had the moral low ground. Actually he morality was more like a huge empty sink hole.,A religion or members of a religion are compared to devils or demons.,1.0
Homophobe Now youre a lesbian hater? Just kidding.  Npo need for moral high ground but there is no doubt that Hillary had the moral low ground. Actually he morality was more like a huge empty sink hole.,Members of a religion are not trustworthy or loyal.,1.0
Homophobe Now youre a lesbian hater? Just kidding.  Npo need for moral high ground but there is no doubt that Hillary had the moral low ground. Actually he morality was more like a huge empty sink hole.,A religion is preferred to another.,1.0
really?  Should we kick out the Jews the Irish the Italians the Sikhs and anyone else you dont like?,Religious attire or symbols should be prohibited.,1.0
really?  Should we kick out the Jews the Irish the Italians the Sikhs and anyone else you dont like?,A religion or members of a religion are compared to devils or demons.,1.0
really?  Should we kick out the Jews the Irish the Italians the Sikhs and anyone else you dont like?,Members of a religion should remain in their respective countries.,1.0
really?  Should we kick out the Jews the Irish the Italians the Sikhs and anyone else you dont like?,A religion promotes violence or intolerance.,1.0
In BC the trash is white.,Members of a religion should be excluded and marginalized.,1.0
In BC the trash is white.,A religion or members of a religion are stupid.,1.0
In BC the trash is white.,A religion is inferior when compared to another religion.,1.0
In BC the trash is white.,A religion or members of a religion are stupid.,1.0
Dear Saint Miguel what if the women were um lesbians?,A religion or members of a religion are stupid.,1.0
Dear Saint Miguel what if the women were um lesbians?,Members of a religion are not trustworthy or loyal.,1.0
Dear Saint Miguel what if the women were um lesbians?,Members of a religion are compared to animals.,1.0
Dear Saint Miguel what if the women were um lesbians?,A religion or members of a religion are stupid.,1.0
No they are not a citizen. They are criminal illegals.,The use of violence is encouraged or desired against a religion.,1.0
No they are not a citizen. They are criminal illegals.,A religion should be discriminated against.,1.0
No they are not a citizen. They are criminal illegals.,The integration of a religion should be avoided in a country or society.,1.0
No they are not a citizen. They are criminal illegals.,A religion is inferior when compared to another religion.,1.0
That and shes a chick stealing a job from a man.,A religion or members of a religion are stupid.,1.0
That and shes a chick stealing a job from a man.,Members of a religion should remain in their respective countries.,1.0
That and shes a chick stealing a job from a man.,Members of a religion should remain in their respective countries.,1.0
That and shes a chick stealing a job from a man.,A religion is preferred to another.,1.0
Looks like a bunch of fat old white folks out for a march.  And what is with the dude in the black helmet respirator and superhero shield?  Pathetic.,A religion or members of a religion are compared to devils or demons.,1.0
Looks like a bunch of fat old white folks out for a march.  And what is with the dude in the black helmet respirator and superhero shield?  Pathetic.,The use of violence is encouraged or desired against a religion.,1.0
Looks like a bunch of fat old white folks out for a march.  And what is with the dude in the black helmet respirator and superhero shield?  Pathetic.,The use of violence is encouraged or desired against a religion.,1.0
Looks like a bunch of fat old white folks out for a march.  And what is with the dude in the black helmet respirator and superhero shield?  Pathetic.,Members of a religion are compared to animals.,1.0
hes a nice little black man nothing elsenothing else i can post here at least.,A religion or members of a religion are stupid.,1.0
hes a nice little black man nothing elsenothing else i can post here at least.,A religion is preferred to another.,1.0
hes a nice little black man nothing elsenothing else i can post here at least.,Members of a religion are not trustworthy or loyal.,1.0
hes a nice little black man nothing elsenothing else i can post here at least.,Members of a religion are a threat.,1.0
Kids are intelligent humans and as such need all the information we can provide for their physical and mental health. Dunleavys Taliban needs to just go away,Religious practices of a particular faith should be restricted or banned in public spaces.,1.0
Kids are intelligent humans and as such need all the information we can provide for their physical and mental health. Dunleavys Taliban needs to just go away,Religious practices of a particular faith should be restricted or banned in public spaces.,1.0
Kids are intelligent humans and as such need all the information we can provide for their physical and mental health. Dunleavys Taliban needs to just go away,A religion or members of a religion are stupid.,1.0
Kids are intelligent humans and as such need all the information we can provide for their physical and mental health. Dunleavys Taliban needs to just go away,Members of a religion are compared to animals.,1.0
The objective reality is that fascists and Nazis have no place in modern society. None.,A religion is inferior when compared to another religion.,1.0
The objective reality is that fascists and Nazis have no place in modern society. None.,The use of violence is encouraged or desired against a religion.,1.0
The objective reality is that fascists and Nazis have no place in modern society. None.,Members of a religion are a threat.,1.0
The objective reality is that fascists and Nazis have no place in modern society. None.,A religion should be discriminated against.,1.0
Yes the white man fear the unknown. White man is supreme. White man know much. white man like fear color. White man see no color.white man color blind. white man racist.,The integration of a religion should be avoided in a country or society.,1.0
Yes the white man fear the unknown. White man is supreme. White man know much. white man like fear color. White man see no color.white man color blind. white man racist.,Members of a religion should be excluded and marginalized.,1.0
Yes the white man fear the unknown. White man is supreme. White man know much. white man like fear color. White man see no color.white man color blind. white man racist.,Members of a religion are not trustworthy or loyal.,1.0
Yes the white man fear the unknown. White man is supreme. White man know much. white man like fear color. White man see no color.white man color blind. white man racist.,Members of a religion are compared to animals.,1.0
Note to Liberals: Bringing up the existence of Trump to in an attempt to shut up dissent about your insane immigration policies and your frantic rush to bring in Muslim refugees is pretty pathetic and insulting to anyone of intelligence.,Religious attire or symbols should be prohibited.,1.0
Note to Liberals: Bringing up the existence of Trump to in an attempt to shut up dissent about your insane immigration policies and your frantic rush to bring in Muslim refugees is pretty pathetic and insulting to anyone of intelligence.,A religion or members of a religion are compared to devils or demons.,1.0
Note to Liberals: Bringing up the existence of Trump to in an attempt to shut up dissent about your insane immigration policies and your frantic rush to bring in Muslim refugees is pretty pathetic and insulting to anyone of intelligence.,A religion promotes violence or intolerance.,1.0
Note to Liberals: Bringing up the existence of Trump to in an attempt to shut up dissent about your insane immigration policies and your frantic rush to bring in Muslim refugees is pretty pathetic and insulting to anyone of intelligence.,The integration of a religion should be avoided in a country or society.,1.0
Possibly because white teachers are biased against the black students?,A religion or members of a religion are compared to devils or demons.,1.0
Possibly because white teachers are biased against the black students?,The use of violence is encouraged or desired against a religion.,1.0
Possibly because white teachers are biased against the black students?,The integration of a religion should be avoided in a country or society.,1.0
Possibly because white teachers are biased against the black students?,The use of violence is encouraged or desired against a religion.,1.0
Its a good thing those jobcreators are well taken care of because who really cares about poor people they all just lazy Right rich white people gotta stick together,A religion is preferred to another.,1.0
Its a good thing those jobcreators are well taken care of because who really cares about poor people they all just lazy Right rich white people gotta stick together,A religion is inferior when compared to another religion.,1.0
Its a good thing those jobcreators are well taken care of because who really cares about poor people they all just lazy Right rich white people gotta stick together,Members of a religion should remain in their respective countries.,1.0
Its a good thing those jobcreators are well taken care of because who really cares about poor people they all just lazy Right rich white people gotta stick together,A religion or members of a religion are compared to devils or demons.,1.0
Quite a funny post on many levels.  On one hand funny because it implies the immigrant population is committing sexual assaults on swedish women on the other had funny because it trivializes the very crime and its victims.  And thus we see the life of the laity involves mocking victims pretending to be concerned about crime but trivializing it.  Truly you are a Christian and act consistently with the teachings of Jesus Christ as interpreted by the Theology of the One True Church.,A religion is inferior when compared to another religion.,1.0
Quite a funny post on many levels.  On one hand funny because it implies the immigrant population is committing sexual assaults on swedish women on the other had funny because it trivializes the very crime and its victims.  And thus we see the life of the laity involves mocking victims pretending to be concerned about crime but trivializing it.  Truly you are a Christian and act consistently with the teachings of Jesus Christ as interpreted by the Theology of the One True Church.,Members of a religion are compared to animals.,1.0
Quite a funny post on many levels.  On one hand funny because it implies the immigrant population is committing sexual assaults on swedish women on the other had funny because it trivializes the very crime and its victims.  And thus we see the life of the laity involves mocking victims pretending to be concerned about crime but trivializing it.  Truly you are a Christian and act consistently with the teachings of Jesus Christ as interpreted by the Theology of the One True Church.,A religion should be discriminated against.,1.0
Quite a funny post on many levels.  On one hand funny because it implies the immigrant population is committing sexual assaults on swedish women on the other had funny because it trivializes the very crime and its victims.  And thus we see the life of the laity involves mocking victims pretending to be concerned about crime but trivializing it.  Truly you are a Christian and act consistently with the teachings of Jesus Christ as interpreted by the Theology of the One True Church.,The integration of a religion should be avoided in a country or society.,1.0
Why? because they make people obey the law and use decency instead of allowing the treatment of women like pigs or goats? Get real,A religion is inferior when compared to another religion.,1.0
Why? because they make people obey the law and use decency instead of allowing the treatment of women like pigs or goats? Get real,A religion or members of a religion are stupid.,1.0
Why? because they make people obey the law and use decency instead of allowing the treatment of women like pigs or goats? Get real,A religion promotes violence or intolerance.,1.0
Why? because they make people obey the law and use decency instead of allowing the treatment of women like pigs or goats? Get real,A religion is inferior when compared to another religion.,1.0
2 women 1 black guy. Nice touch because its 2016.,Members of a religion are compared to animals.,1.0
2 women 1 black guy. Nice touch because its 2016.,Members of a religion are a threat.,1.0
2 women 1 black guy. Nice touch because its 2016.,A religion is preferred to another.,1.0
2 women 1 black guy. Nice touch because its 2016.,Religious practices of a particular faith should be restricted or banned in public spaces.,1.0
Sort of like saying not all blacks are bad?   How can you argue? Its true on the face of it.,A religion is preferred to another.,1.0
Sort of like saying not all blacks are bad?   How can you argue? Its true on the face of it.,A religion should be discriminated against.,1.0
Sort of like saying not all blacks are bad?   How can you argue? Its true on the face of it.,Members of a religion should be excluded and marginalized.,1.0
Sort of like saying not all blacks are bad?   How can you argue? Its true on the face of it.,A religion should be discriminated against.,1.0
The only attack on the demonstrators was the shooting of one by black wannabe gangsters. Is that Trumps fault?,The integration of a religion should be avoided in a country or society.,1.0
The only attack on the demonstrators was the shooting of one by black wannabe gangsters. Is that Trumps fault?,A religion or members of a religion are compared to devils or demons.,1.0
The only attack on the demonstrators was the shooting of one by black wannabe gangsters. Is that Trumps fault?,A religion promotes violence or intolerance.,1.0
The only attack on the demonstrators was the shooting of one by black wannabe gangsters. Is that Trumps fault?,A religion or members of a religion are compared to devils or demons.,1.0
Sometimes you just have to shut upeven if you are an atheist. Your opinion is less than useless here.,A religion is inferior when compared to another religion.,1.0
Sometimes you just have to shut upeven if you are an atheist. Your opinion is less than useless here.,A religion or members of a religion are compared to devils or demons.,1.0
Sometimes you just have to shut upeven if you are an atheist. Your opinion is less than useless here.,A religion promotes violence or intolerance.,1.0
Sometimes you just have to shut upeven if you are an atheist. Your opinion is less than useless here.,Members of a religion should be excluded and marginalized.,1.0
FYI the guy was an ANGRY BLACK GUY,Members of a religion should remain in their respective countries.,1.0
FYI the guy was an ANGRY BLACK GUY,A religion is preferred to another.,1.0
FYI the guy was an ANGRY BLACK GUY,A religion is inferior when compared to another religion.,1.0
FYI the guy was an ANGRY BLACK GUY,The integration of a religion should be avoided in a country or society.,1.0
Are the any Jews gays or Muslims in Texas?,A religion is inferior when compared to another religion.,1.0
Are the any Jews gays or Muslims in Texas?,The use of violence is encouraged or desired against a religion.,1.0
Are the any Jews gays or Muslims in Texas?,The use of violence is encouraged or desired against a religion.,1.0
Are the any Jews gays or Muslims in Texas?,The use of violence is encouraged or desired against a religion.,1.0
The Globes resident antiwhite bigot continues to spew her nonsense.,Members of a religion should be excluded and marginalized.,1.0
The Globes resident antiwhite bigot continues to spew her nonsense.,Religious attire or symbols should be prohibited.,1.0
The Globes resident antiwhite bigot continues to spew her nonsense.,A religion or members of a religion are compared to devils or demons.,1.0
The Globes resident antiwhite bigot continues to spew her nonsense.,A religion promotes violence or intolerance.,1.0
All for show.  Its a j0ke.  He hates black people.  And brown people. And...,A religion or members of a religion are stupid.,1.0
All for show.  Its a j0ke.  He hates black people.  And brown people. And...,A religion is inferior when compared to another religion.,1.0
All for show.  Its a j0ke.  He hates black people.  And brown people. And...,A religion or members of a religion are stupid.,1.0
All for show.  Its a j0ke.  He hates black people.  And brown people. And...,Members of a religion should be excluded and marginalized.,1.0
another black mark against united somehow they dont like Asians.  well I wont ever fly united again.  it is a piss poor airline with racists employees.,A religion is preferred to another.,1.0
another black mark against united somehow they dont like Asians.  well I wont ever fly united again.  it is a piss poor airline with racists employees.,Members of a religion are not trustworthy or loyal.,1.0
another black mark against united somehow they dont like Asians.  well I wont ever fly united again.  it is a piss poor airline with racists employees.,A religion is inferior when compared to another religion.,1.0
another black mark against united somehow they dont like Asians.  well I wont ever fly united again.  it is a piss poor airline with racists employees.,Members of a religion should be excluded and marginalized.,1.0
Outsider77 : Yes...exactly.  How would you feel if you encountered a mean heavy ignorant  woman and said to a bystander OMG What a stupid fat pig.  Then you read the next day: Outsider77 Calls All Women Stupid Pigs.  Trump NEVER said that...nor did he Ever Call ALL Mexicans drug smugglers  rapists and Murderers.,A religion or members of a religion are compared to devils or demons.,1.0
Outsider77 : Yes...exactly.  How would you feel if you encountered a mean heavy ignorant  woman and said to a bystander OMG What a stupid fat pig.  Then you read the next day: Outsider77 Calls All Women Stupid Pigs.  Trump NEVER said that...nor did he Ever Call ALL Mexicans drug smugglers  rapists and Murderers.,Members of a religion are not trustworthy or loyal.,1.0
Outsider77 : Yes...exactly.  How would you feel if you encountered a mean heavy ignorant  woman and said to a bystander OMG What a stupid fat pig.  Then you read the next day: Outsider77 Calls All Women Stupid Pigs.  Trump NEVER said that...nor did he Ever Call ALL Mexicans drug smugglers  rapists and Murderers.,A religion is preferred to another.,1.0
Outsider77 : Yes...exactly.  How would you feel if you encountered a mean heavy ignorant  woman and said to a bystander OMG What a stupid fat pig.  Then you read the next day: Outsider77 Calls All Women Stupid Pigs.  Trump NEVER said that...nor did he Ever Call ALL Mexicans drug smugglers  rapists and Murderers.,A religion or members of a religion are compared to devils or demons.,1.0
Its not a Muslim ban. Its a ban of Countries that seem to have a lot of terrorists that seem to practice a certain religion. Where do they go those ideas from? Is it from thin air? Or is it from some book they read?,Members of a religion should be excluded and marginalized.,1.0
Its not a Muslim ban. Its a ban of Countries that seem to have a lot of terrorists that seem to practice a certain religion. Where do they go those ideas from? Is it from thin air? Or is it from some book they read?,The integration of a religion should be avoided in a country or society.,1.0
Its not a Muslim ban. Its a ban of Countries that seem to have a lot of terrorists that seem to practice a certain religion. Where do they go those ideas from? Is it from thin air? Or is it from some book they read?,A religion is preferred to another.,1.0
Its not a Muslim ban. Its a ban of Countries that seem to have a lot of terrorists that seem to practice a certain religion. Where do they go those ideas from? Is it from thin air? Or is it from some book they read?,Religious attire or symbols should be prohibited.,1.0
Why is it racist if a white person voted Republican but its not racist if a black person voted for Obama?,Members of a religion are a threat.,1.0
Why is it racist if a white person voted Republican but its not racist if a black person voted for Obama?,Members of a religion are compared to animals.,1.0
Why is it racist if a white person voted Republican but its not racist if a black person voted for Obama?,A religion is preferred to another.,1.0
Why is it racist if a white person voted Republican but its not racist if a black person voted for Obama?,A religion or members of a religion are compared to devils or demons.,1.0
