premise,hypothesis,label
Say what? Failure of the Gay UN troops????? How do we know their sexual orientation?,Members of a religion are compared to animals.,1
Say what? Failure of the Gay UN troops????? How do we know their sexual orientation?,A religion or members of a religion are stupid.,1
Kukailimoku White supremacy is a racist ideology.,Religious attire or symbols should be prohibited.,1
Kukailimoku White supremacy is a racist ideology.,The integration of a religion should be avoided in a country or society.,1
Would it not be TOLERANT of Muslims...etc.?,A religion or members of a religion are stupid.,1
Would it not be TOLERANT of Muslims...etc.?,A religion or members of a religion are compared to devils or demons.,1
The New Black Panthers have not killed anyone. However white folks are still producing people like Dylan Roof. Heck he alone has a higher body count than the Panthers. What are you afraid of?,The use of violence is encouraged or desired against a religion.,1
The New Black Panthers have not killed anyone. However white folks are still producing people like Dylan Roof. Heck he alone has a higher body count than the Panthers. What are you afraid of?,Religious attire or symbols should be prohibited.,1
The New Black Panthers have not killed anyone. However white folks are still producing people like Dylan Roof. Heck he alone has a higher body count than the Panthers. What are you afraid of?,Members of a religion are a threat.,1
The New Black Panthers have not killed anyone. However white folks are still producing people like Dylan Roof. Heck he alone has a higher body count than the Panthers. What are you afraid of?,Members of a religion are not trustworthy or loyal.,1
The antiMuslim types dont want to hear it.,The use of violence is encouraged or desired against a religion.,1
if hes muslim its terrorism if its Vegas shooter its lone wolf mentally disturbed person.,The integration of a religion should be avoided in a country or society.,1
if hes muslim its terrorism if its Vegas shooter its lone wolf mentally disturbed person.,A religion or members of a religion are compared to devils or demons.,1
Only black people are considered? Seems racist to me.,A religion is inferior when compared to another religion.,1
Only black people are considered? Seems racist to me.,Religious attire or symbols should be prohibited.,1
Are you serious? You want a comparison to the Clinton Foundation??? This so called Christian has been allegedly scamming other Christians out of millions of dollars for years...hes been running a boiler room targeting poor people using Jesus....its disgusting,The use of violence is encouraged or desired against a religion.,1
I am gay as well. And you are an idiot if you think the criminals in Orlando and all Muslims are the same. You do not speak for me.,Religious practices of a particular faith should be restricted or banned in public spaces.,1
I am gay as well. And you are an idiot if you think the criminals in Orlando and all Muslims are the same. You do not speak for me.,A religion promotes violence or intolerance.,1
I am gay as well. And you are an idiot if you think the criminals in Orlando and all Muslims are the same. You do not speak for me.,A religion or members of a religion are stupid.,1
See? Right wingnuts HATE women.,The use of violence is encouraged or desired against a religion.,1
See? Right wingnuts HATE women.,A religion should be discriminated against.,1
See? Right wingnuts HATE women.,Members of a religion should remain in their respective countries.,1
Anti islamofascist ....yes.  Nothing wrong with peaceful Muslims such as the Ismailis.,Religious practices of a particular faith should be restricted or banned in public spaces.,1
Anti islamofascist ....yes.  Nothing wrong with peaceful Muslims such as the Ismailis.,A religion or members of a religion are compared to devils or demons.,1
And to think she was a woman does not guarantee Muslim terrorists women wont shoot  us or your kids. Remember terrorists. Not because they are muslim.,The integration of a religion should be avoided in a country or society.,1
And to think she was a woman does not guarantee Muslim terrorists women wont shoot  us or your kids. Remember terrorists. Not because they are muslim.,A religion is preferred to another.,1
Fantastic job of deflection. Blacks Chicago Leftists You forgot Hillary Emails,Religious practices of a particular faith should be restricted or banned in public spaces.,1
Fantastic job of deflection. Blacks Chicago Leftists You forgot Hillary Emails,A religion or members of a religion are compared to devils or demons.,1
Friggin players disrespecting our soldiers who laid down their lives for our flag should pull their heads out of their a_ses. What the hell does our flag and national anthem have to do with their false narrative of cops out to kill black people.,A religion or members of a religion are compared to devils or demons.,1
Friggin players disrespecting our soldiers who laid down their lives for our flag should pull their heads out of their a_ses. What the hell does our flag and national anthem have to do with their false narrative of cops out to kill black people.,A religion should be discriminated against.,1
..and we are going to specifically say that this applies to hatred against Muslims.  Why specifically?,A religion is preferred to another.,1
..and we are going to specifically say that this applies to hatred against Muslims.  Why specifically?,Members of a religion should be excluded and marginalized.,1
..and we are going to specifically say that this applies to hatred against Muslims.  Why specifically?,A religion or members of a religion are compared to devils or demons.,1
Your coyness doesnt  work with anyone as everyone knows that your Drunks Lives Matter and Dont Shoot is mocking blacks and their Black Lives Matter and Dont Shoot. Not everyone is as stupid as you.,Members of a religion should remain in their respective countries.,1
John basically your claim is that Catholics are homophobic that orthodox Jews are homophobic and that Muslims are homophobic.  That seems to support a couple of conclusions: youre intolerant youre a heterophobe.,Members of a religion should be excluded and marginalized.,1
John basically your claim is that Catholics are homophobic that orthodox Jews are homophobic and that Muslims are homophobic.  That seems to support a couple of conclusions: youre intolerant youre a heterophobe.,A religion is inferior when compared to another religion.,1
Lespark you sound like a gay person that speaks from experience.,Members of a religion are compared to animals.,1
So you hate blacks?,Religious attire or symbols should be prohibited.,1
Burly123: Mr Birch hates Chinese Muslims and Black Canadians too.,Members of a religion should remain in their respective countries.,1
Burly123: Mr Birch hates Chinese Muslims and Black Canadians too.,Members of a religion are compared to animals.,1
Burly123: Mr Birch hates Chinese Muslims and Black Canadians too.,Religious attire or symbols should be prohibited.,1
Then you whiny idiots say its the black mans fault its the immigrants fault lol Its everyone elses fault but your OWN?? Thats called weakness thats pathetic,A religion should be discriminated against.,1
This is the Satanic Virus of Globalism and Political Correctness whats next the Church of Pedophiles?  Join StopGlobalism.org,Members of a religion are a threat.,1
This is the Satanic Virus of Globalism and Political Correctness whats next the Church of Pedophiles?  Join StopGlobalism.org,A religion should be discriminated against.,1
This is the Satanic Virus of Globalism and Political Correctness whats next the Church of Pedophiles?  Join StopGlobalism.org,A religion or members of a religion are stupid.,1
What a crock AT. Now you are implying that every Muslim is dedicated to killing unbelievers. Do you believe that? Such a belief can and has been used to commit violence against Muslims including murder of peaceful neighbors.  You have talked yourself into a corner becoming more radical and hateful with each post. You are ranting. I think you just like to hear yourself talk. Your words make you a fool.,A religion should be discriminated against.,1
What a crock AT. Now you are implying that every Muslim is dedicated to killing unbelievers. Do you believe that? Such a belief can and has been used to commit violence against Muslims including murder of peaceful neighbors.  You have talked yourself into a corner becoming more radical and hateful with each post. You are ranting. I think you just like to hear yourself talk. Your words make you a fool.,A religion promotes violence or intolerance.,1
So David are Asians better at math than white people?  Should it be dumbed down for the Caucasians also?,A religion or members of a religion are compared to devils or demons.,1
So David are Asians better at math than white people?  Should it be dumbed down for the Caucasians also?,Religious practices of a particular faith should be restricted or banned in public spaces.,1
who said crazy white men with guns are fine.,A religion is inferior when compared to another religion.,1
who said crazy white men with guns are fine.,Members of a religion are compared to animals.,1
Make America Great Again    Like it was in the past for women blacks gays.  Make America Great Again means............   Return To The America Where And When All You Had To Do Was Be Born A White Male And You Had It Made   and everybody else.......not so much.  Its no coincidence that the core of Trumps support was white males.,Members of a religion are not trustworthy or loyal.,1
Make America Great Again    Like it was in the past for women blacks gays.  Make America Great Again means............   Return To The America Where And When All You Had To Do Was Be Born A White Male And You Had It Made   and everybody else.......not so much.  Its no coincidence that the core of Trumps support was white males.,Members of a religion should be excluded and marginalized.,1
Child rape  homosexuality.  Wow.,Religious attire or symbols should be prohibited.,1
Child rape  homosexuality.  Wow.,Religious attire or symbols should be prohibited.,1
I have a hate crime anytime a Crip gangster kills a Blood gangster or vice versa.  They scream all kinds of racial epithets during drive bys.  How about reporting some of that?  Or is it just when you can pin a stupid white guy?,Members of a religion should be excluded and marginalized.,1
You mean the racists who hated having a black president right?,A religion is inferior when compared to another religion.,1
You mean the racists who hated having a black president right?,Members of a religion should remain in their respective countries.,1
You mean the racists who hated having a black president right?,A religion should be discriminated against.,1
You mean the racists who hated having a black president right?,Members of a religion should remain in their respective countries.,1
when Oregonians thankfully overwhelmingly rejected it.  Oregonians rejected it and thats a good thing but its mitigated a bit by the fact the Oregon also made it illegal for blacks to be in the state punishable by a public whipping 39 lashes every six months until they left.  That is the primary reason why Oregon is one of the whitest states in the nation.,A religion promotes violence or intolerance.,1
when Oregonians thankfully overwhelmingly rejected it.  Oregonians rejected it and thats a good thing but its mitigated a bit by the fact the Oregon also made it illegal for blacks to be in the state punishable by a public whipping 39 lashes every six months until they left.  That is the primary reason why Oregon is one of the whitest states in the nation.,Members of a religion should be excluded and marginalized.,1
when Oregonians thankfully overwhelmingly rejected it.  Oregonians rejected it and thats a good thing but its mitigated a bit by the fact the Oregon also made it illegal for blacks to be in the state punishable by a public whipping 39 lashes every six months until they left.  That is the primary reason why Oregon is one of the whitest states in the nation.,A religion promotes violence or intolerance.,1
hire someone who is NOT a cishet white man even if that person is the most qualified because hes had the most opportunities  That is Straight up racist and sexist.,A religion or members of a religion are compared to devils or demons.,1
Hate is hate and guns are killing machines that unhinged people in North America have unnatural access to. It doesnt matter where the person is from who pulled the trigger. Marc Lapine targeted women TImothy McVeigh targeted black people and what about Sandy Hook... these are sad cowardly acts. Is it a political statement? Only in so far as it shows hate for minorities and the vulnerable. How do we make it stop? The answer is NOT in banning whole groups of people. They are not the problem but recently with all the vitriol being spewed muslims unfortunately have become the targets. Whos next? Mexicans?,A religion is preferred to another.,1
Hate is hate and guns are killing machines that unhinged people in North America have unnatural access to. It doesnt matter where the person is from who pulled the trigger. Marc Lapine targeted women TImothy McVeigh targeted black people and what about Sandy Hook... these are sad cowardly acts. Is it a political statement? Only in so far as it shows hate for minorities and the vulnerable. How do we make it stop? The answer is NOT in banning whole groups of people. They are not the problem but recently with all the vitriol being spewed muslims unfortunately have become the targets. Whos next? Mexicans?,A religion or members of a religion are compared to devils or demons.,1
Hate is hate and guns are killing machines that unhinged people in North America have unnatural access to. It doesnt matter where the person is from who pulled the trigger. Marc Lapine targeted women TImothy McVeigh targeted black people and what about Sandy Hook... these are sad cowardly acts. Is it a political statement? Only in so far as it shows hate for minorities and the vulnerable. How do we make it stop? The answer is NOT in banning whole groups of people. They are not the problem but recently with all the vitriol being spewed muslims unfortunately have become the targets. Whos next? Mexicans?,A religion promotes violence or intolerance.,1
Oh so Oklahoma City was the governments fault? Lol When Muslims commit terrorism theyre terrorists. When Christians commit terrorism theyre mentally ill. Youre a joke.,Members of a religion should be excluded and marginalized.,1
Oh so Oklahoma City was the governments fault? Lol When Muslims commit terrorism theyre terrorists. When Christians commit terrorism theyre mentally ill. Youre a joke.,A religion is preferred to another.,1
Oh so Oklahoma City was the governments fault? Lol When Muslims commit terrorism theyre terrorists. When Christians commit terrorism theyre mentally ill. Youre a joke.,Members of a religion are not trustworthy or loyal.,1
There are more black cows in Montana  than people. Black cows matter,Members of a religion are compared to animals.,1
There are more black cows in Montana  than people. Black cows matter,The integration of a religion should be avoided in a country or society.,1
They tell stuff like that while aborting thousands of black babies.,Religious attire or symbols should be prohibited.,1
They tell stuff like that while aborting thousands of black babies.,A religion or members of a religion are stupid.,1
They tell stuff like that while aborting thousands of black babies.,A religion is inferior when compared to another religion.,1
In other words Mr. Hannon if you were in harms way and someone was covering your back you wouldnt care if they were male female gay straight metrosexual or a democrat. Only that they shot straight. Im with you. Good comment.,The integration of a religion should be avoided in a country or society.,1
In other words Mr. Hannon if you were in harms way and someone was covering your back you wouldnt care if they were male female gay straight metrosexual or a democrat. Only that they shot straight. Im with you. Good comment.,A religion promotes violence or intolerance.,1
In other words Mr. Hannon if you were in harms way and someone was covering your back you wouldnt care if they were male female gay straight metrosexual or a democrat. Only that they shot straight. Im with you. Good comment.,Members of a religion are a threat.,1
Once again an innocent driver is attacked by roving gangs of pedestrian thugs throwing themselves at his vehicle merely for appearing to be Muslim  How long oh lord how long....?,A religion should be discriminated against.,1
Once again an innocent driver is attacked by roving gangs of pedestrian thugs throwing themselves at his vehicle merely for appearing to be Muslim  How long oh lord how long....?,Members of a religion should be excluded and marginalized.,1
Sadly those who paid to be taught how to become first hand  mysogynistic racist homophobic liars will get another chance.  Drumpf will have impeached himself sooner than later and this side kick will be looking for employment opportunities all over the world  Lets keep the trash south of the border,Religious practices of a particular faith should be restricted or banned in public spaces.,1
Sadly those who paid to be taught how to become first hand  mysogynistic racist homophobic liars will get another chance.  Drumpf will have impeached himself sooner than later and this side kick will be looking for employment opportunities all over the world  Lets keep the trash south of the border,A religion or members of a religion are stupid.,1
Sadly those who paid to be taught how to become first hand  mysogynistic racist homophobic liars will get another chance.  Drumpf will have impeached himself sooner than later and this side kick will be looking for employment opportunities all over the world  Lets keep the trash south of the border,A religion or members of a religion are stupid.,1
Only old white men  Seems like a rather racist statement.,Religious practices of a particular faith should be restricted or banned in public spaces.,1
What about it? I think its deplorable trump wants my family to watch Mexican porno. We are Christian,Members of a religion are not trustworthy or loyal.,1
What about it? I think its deplorable trump wants my family to watch Mexican porno. We are Christian,Members of a religion are a threat.,1
The old white fat boy.,Members of a religion should be excluded and marginalized.,1
The old white fat boy.,A religion promotes violence or intolerance.,1
Kudos to the City of Seward for standing up to the dog nazis. I love dogs but I have real problems with a lot of dog people. Some of them are worse than religious fanatics.,Members of a religion are not trustworthy or loyal.,1
Yea that gay couple had a fight over their winnings and broke up. Oh so sad,The use of violence is encouraged or desired against a religion.,1
Hmmmmm are you speaking based on your own experience? Or are you just making a blank statement about transgender people as having mental issues? Tsk tsk....,A religion is inferior when compared to another religion.,1
Hmmmmm are you speaking based on your own experience? Or are you just making a blank statement about transgender people as having mental issues? Tsk tsk....,Members of a religion should be excluded and marginalized.,1
As a woman The Honest Courtesan once remarked: All women are whores. Get over yourself Wente.,A religion or members of a religion are compared to devils or demons.,1
I dont get it.  To date all Israeli Jews blackbrownwhiteSephardiAshkenazi share a single space with separation between the sexes.  What rationale is there to demand being different and have a separate section for anyone or anything?,Members of a religion should remain in their respective countries.,1
I dont get it.  To date all Israeli Jews blackbrownwhiteSephardiAshkenazi share a single space with separation between the sexes.  What rationale is there to demand being different and have a separate section for anyone or anything?,A religion is inferior when compared to another religion.,1
Who is more marginalized than women?  HmmAlaska Native and American Indian students whose school leaders believe they cant learn?  Young black men who are automatically assumed to be criminals if they drive a nice car?  Legal immigrants who are assumed to be illegal?  People with disabilities?,Members of a religion are a threat.,1
And the vast majority of murders in the US are family on family.  Your point is what?  I can continue to enjoy unfettered white privilege because blacks kill blacks in their own neighborhoods and whites kill whites during white supremacy demonstrations?,A religion is inferior when compared to another religion.,1
And the vast majority of murders in the US are family on family.  Your point is what?  I can continue to enjoy unfettered white privilege because blacks kill blacks in their own neighborhoods and whites kill whites during white supremacy demonstrations?,Members of a religion are compared to animals.,1
Racist Confederate traitors are unworthy of being honored by a statue.,A religion is preferred to another.,1
Now that was the most bigoted and hateful post I have read in a while.  Do you hate gay people or just gay Republicans?  Please stop posting if you cannot be civil and adult.,A religion is inferior when compared to another religion.,1
Now that was the most bigoted and hateful post I have read in a while.  Do you hate gay people or just gay Republicans?  Please stop posting if you cannot be civil and adult.,Religious practices of a particular faith should be restricted or banned in public spaces.,1
Perhaps it would please ADN if I said Death to America we want only Sharia Law,Members of a religion should be excluded and marginalized.,1
I can see why.  Russians arent dumb they can see what fRANCIS thinks of Chinese Catholics.,Members of a religion should be excluded and marginalized.,1
I can see why.  Russians arent dumb they can see what fRANCIS thinks of Chinese Catholics.,A religion is preferred to another.,1
I can see why.  Russians arent dumb they can see what fRANCIS thinks of Chinese Catholics.,Religious attire or symbols should be prohibited.,1
A white guy kills six Moslems praying. Do you think he did it out of love?,A religion is preferred to another.,1
A white guy kills six Moslems praying. Do you think he did it out of love?,A religion or members of a religion are compared to devils or demons.,1
A white guy kills six Moslems praying. Do you think he did it out of love?,Members of a religion are a threat.,1
I am sooooo proud of the passengers. Hope they apprehend this older white man very soon. He is a Dangerous Dude and a disgusting racist.,The use of violence is encouraged or desired against a religion.,1
You dont see conservatives stepping on the American flag you dont see conservative telling everyone how bad and racist American is. Look in the mirror bud,Members of a religion are a threat.,1
You dont see conservatives stepping on the American flag you dont see conservative telling everyone how bad and racist American is. Look in the mirror bud,The use of violence is encouraged or desired against a religion.,1
You dont see conservatives stepping on the American flag you dont see conservative telling everyone how bad and racist American is. Look in the mirror bud,A religion should be discriminated against.,1
lol if only racists bigots homophobes and islamaphobes were too afraid to open their mouths  Alas it seems instead they are too stupid to close them  at least in this here sissy nation.,A religion is preferred to another.,1
Oh well that justifies it.  Hitler killed millions of Jews.  40s ring a bell.,Religious practices of a particular faith should be restricted or banned in public spaces.,1
Oh well that justifies it.  Hitler killed millions of Jews.  40s ring a bell.,A religion promotes violence or intolerance.,1
What revisionist nonsense is this? Stonewall was mostly a white gay male riot. What is wrong with these people?,Religious practices of a particular faith should be restricted or banned in public spaces.,1
What revisionist nonsense is this? Stonewall was mostly a white gay male riot. What is wrong with these people?,The use of violence is encouraged or desired against a religion.,1
You strike me as an all or nothing black or white type of person.,A religion or members of a religion are stupid.,1
You strike me as an all or nothing black or white type of person.,Members of a religion are not trustworthy or loyal.,1
I have read the dumbest generalizations today about blacks and liberals. It is weird.,Religious practices of a particular faith should be restricted or banned in public spaces.,1
I have read the dumbest generalizations today about blacks and liberals. It is weird.,A religion or members of a religion are stupid.,1
You agree that white people are the only race that is guilty of racism?  Please explain your logic.,Members of a religion should remain in their respective countries.,1
You agree that white people are the only race that is guilty of racism?  Please explain your logic.,A religion promotes violence or intolerance.,1
Anyone with half a brain doesnt want to hear your putrid blathering not just black people.,The integration of a religion should be avoided in a country or society.,1
Anyone with half a brain doesnt want to hear your putrid blathering not just black people.,Members of a religion are compared to animals.,1
Anyone with half a brain doesnt want to hear your putrid blathering not just black people.,A religion or members of a religion are stupid.,1
Anyone with half a brain doesnt want to hear your putrid blathering not just black people.,A religion should be discriminated against.,1
Why shouldnt she thats the world we now live in  Trump was another high paid dressed up entertainer who used his celebrity as a pulpit to tell us how stupid Americans were for electing Obama.,Members of a religion should be excluded and marginalized.,1
then women should be prepared to returning to outhouse when white men stop being plumbers.,A religion or members of a religion are stupid.,1
then women should be prepared to returning to outhouse when white men stop being plumbers.,Members of a religion should remain in their respective countries.,1
Raised in Detroit. Lebanese and Chaldean classmates.  Jewish protestant and Muslim neighbors. I would love to live in a society where your bigotry is roundly condemned. Obviously you do not believe in hell or you would realise your seat awaits you there.,A religion is preferred to another.,1
Raised in Detroit. Lebanese and Chaldean classmates.  Jewish protestant and Muslim neighbors. I would love to live in a society where your bigotry is roundly condemned. Obviously you do not believe in hell or you would realise your seat awaits you there.,Members of a religion should be excluded and marginalized.,1
Raised in Detroit. Lebanese and Chaldean classmates.  Jewish protestant and Muslim neighbors. I would love to live in a society where your bigotry is roundly condemned. Obviously you do not believe in hell or you would realise your seat awaits you there.,A religion or members of a religion are compared to devils or demons.,1
Youre absolutely right. The demonization of the China and the Chinese is disgusting.,Religious attire or symbols should be prohibited.,1
Who has killed more Americans this month or year to date Islamic Terrorist or American Terrorist??? If the point is to stop Americans being killed should our attention be on the bigger killers of Americans or the lesser killers of Americans??? Who is the real danger to Americans??? MAGA,Members of a religion are a threat.,1
Who has killed more Americans this month or year to date Islamic Terrorist or American Terrorist??? If the point is to stop Americans being killed should our attention be on the bigger killers of Americans or the lesser killers of Americans??? Who is the real danger to Americans??? MAGA,A religion or members of a religion are compared to devils or demons.,1
Who has killed more Americans this month or year to date Islamic Terrorist or American Terrorist??? If the point is to stop Americans being killed should our attention be on the bigger killers of Americans or the lesser killers of Americans??? Who is the real danger to Americans??? MAGA,The integration of a religion should be avoided in a country or society.,1
Who has killed more Americans this month or year to date Islamic Terrorist or American Terrorist??? If the point is to stop Americans being killed should our attention be on the bigger killers of Americans or the lesser killers of Americans??? Who is the real danger to Americans??? MAGA,Members of a religion should be excluded and marginalized.,1
Still a worthless Native.,A religion promotes violence or intolerance.,1
Still a worthless Native.,A religion is inferior when compared to another religion.,1
poorly educated whites . such comment proves your stupidity,A religion or members of a religion are compared to devils or demons.,1
Yet more antiMuslim hatred being spammed even in the wake of the Quebec City shootings.  Disgusting.  We see you BreitbartRebel trolls and again reject you ,Members of a religion are compared to animals.,1
Crap? Is it because its an old allegation the socalled victim was just a minor or that the alleged perpetrator is now gay?,The use of violence is encouraged or desired against a religion.,1
President Obama pardoned 4 star Marine general Cartwright today. How gay is that Trumplettes?,The integration of a religion should be avoided in a country or society.,1
President Obama pardoned 4 star Marine general Cartwright today. How gay is that Trumplettes?,A religion is preferred to another.,1
All men are sex offenders?  Really?  A sexual predator is a person who attacks a victim.  Typical men dont rape or use force on women.  You are obviously a person who hates men and or healthy normal sex.,Members of a religion should remain in their respective countries.,1
All men are sex offenders?  Really?  A sexual predator is a person who attacks a victim.  Typical men dont rape or use force on women.  You are obviously a person who hates men and or healthy normal sex.,Members of a religion are not trustworthy or loyal.,1
Homophobe Now youre a lesbian hater? Just kidding.  Npo need for moral high ground but there is no doubt that Hillary had the moral low ground. Actually he morality was more like a huge empty sink hole.,Members of a religion are a threat.,1
Homophobe Now youre a lesbian hater? Just kidding.  Npo need for moral high ground but there is no doubt that Hillary had the moral low ground. Actually he morality was more like a huge empty sink hole.,A religion or members of a religion are compared to devils or demons.,1
really?  Should we kick out the Jews the Irish the Italians the Sikhs and anyone else you dont like?,Religious attire or symbols should be prohibited.,1
really?  Should we kick out the Jews the Irish the Italians the Sikhs and anyone else you dont like?,Members of a religion should remain in their respective countries.,1
In BC the trash is white.,Members of a religion should be excluded and marginalized.,1
Dear Saint Miguel what if the women were um lesbians?,A religion or members of a religion are stupid.,1
Dear Saint Miguel what if the women were um lesbians?,Members of a religion are not trustworthy or loyal.,1
No they are not a citizen. They are criminal illegals.,A religion should be discriminated against.,1
Looks like a bunch of fat old white folks out for a march.  And what is with the dude in the black helmet respirator and superhero shield?  Pathetic.,A religion or members of a religion are compared to devils or demons.,1
Looks like a bunch of fat old white folks out for a march.  And what is with the dude in the black helmet respirator and superhero shield?  Pathetic.,The use of violence is encouraged or desired against a religion.,1
Looks like a bunch of fat old white folks out for a march.  And what is with the dude in the black helmet respirator and superhero shield?  Pathetic.,The use of violence is encouraged or desired against a religion.,1
hes a nice little black man nothing elsenothing else i can post here at least.,A religion is preferred to another.,1
hes a nice little black man nothing elsenothing else i can post here at least.,Members of a religion are a threat.,1
Kids are intelligent humans and as such need all the information we can provide for their physical and mental health. Dunleavys Taliban needs to just go away,Religious practices of a particular faith should be restricted or banned in public spaces.,1
Kids are intelligent humans and as such need all the information we can provide for their physical and mental health. Dunleavys Taliban needs to just go away,Religious practices of a particular faith should be restricted or banned in public spaces.,1
Kids are intelligent humans and as such need all the information we can provide for their physical and mental health. Dunleavys Taliban needs to just go away,A religion or members of a religion are stupid.,1
Kids are intelligent humans and as such need all the information we can provide for their physical and mental health. Dunleavys Taliban needs to just go away,Members of a religion are compared to animals.,1
The objective reality is that fascists and Nazis have no place in modern society. None.,A religion is inferior when compared to another religion.,1
The objective reality is that fascists and Nazis have no place in modern society. None.,The use of violence is encouraged or desired against a religion.,1
The objective reality is that fascists and Nazis have no place in modern society. None.,Members of a religion are a threat.,1
Yes the white man fear the unknown. White man is supreme. White man know much. white man like fear color. White man see no color.white man color blind. white man racist.,Members of a religion are not trustworthy or loyal.,1
Yes the white man fear the unknown. White man is supreme. White man know much. white man like fear color. White man see no color.white man color blind. white man racist.,Members of a religion are compared to animals.,1
Note to Liberals: Bringing up the existence of Trump to in an attempt to shut up dissent about your insane immigration policies and your frantic rush to bring in Muslim refugees is pretty pathetic and insulting to anyone of intelligence.,A religion promotes violence or intolerance.,1
Note to Liberals: Bringing up the existence of Trump to in an attempt to shut up dissent about your insane immigration policies and your frantic rush to bring in Muslim refugees is pretty pathetic and insulting to anyone of intelligence.,The integration of a religion should be avoided in a country or society.,1
Possibly because white teachers are biased against the black students?,A religion or members of a religion are compared to devils or demons.,1
Possibly because white teachers are biased against the black students?,The use of violence is encouraged or desired against a religion.,1
Its a good thing those jobcreators are well taken care of because who really cares about poor people they all just lazy Right rich white people gotta stick together,A religion is preferred to another.,1
Its a good thing those jobcreators are well taken care of because who really cares about poor people they all just lazy Right rich white people gotta stick together,A religion is inferior when compared to another religion.,1
Its a good thing those jobcreators are well taken care of because who really cares about poor people they all just lazy Right rich white people gotta stick together,Members of a religion should remain in their respective countries.,1
Its a good thing those jobcreators are well taken care of because who really cares about poor people they all just lazy Right rich white people gotta stick together,A religion or members of a religion are compared to devils or demons.,1
Quite a funny post on many levels.  On one hand funny because it implies the immigrant population is committing sexual assaults on swedish women on the other had funny because it trivializes the very crime and its victims.  And thus we see the life of the laity involves mocking victims pretending to be concerned about crime but trivializing it.  Truly you are a Christian and act consistently with the teachings of Jesus Christ as interpreted by the Theology of the One True Church.,A religion is inferior when compared to another religion.,1
Quite a funny post on many levels.  On one hand funny because it implies the immigrant population is committing sexual assaults on swedish women on the other had funny because it trivializes the very crime and its victims.  And thus we see the life of the laity involves mocking victims pretending to be concerned about crime but trivializing it.  Truly you are a Christian and act consistently with the teachings of Jesus Christ as interpreted by the Theology of the One True Church.,Members of a religion are compared to animals.,1
Quite a funny post on many levels.  On one hand funny because it implies the immigrant population is committing sexual assaults on swedish women on the other had funny because it trivializes the very crime and its victims.  And thus we see the life of the laity involves mocking victims pretending to be concerned about crime but trivializing it.  Truly you are a Christian and act consistently with the teachings of Jesus Christ as interpreted by the Theology of the One True Church.,A religion should be discriminated against.,1
Quite a funny post on many levels.  On one hand funny because it implies the immigrant population is committing sexual assaults on swedish women on the other had funny because it trivializes the very crime and its victims.  And thus we see the life of the laity involves mocking victims pretending to be concerned about crime but trivializing it.  Truly you are a Christian and act consistently with the teachings of Jesus Christ as interpreted by the Theology of the One True Church.,The integration of a religion should be avoided in a country or society.,1
Why? because they make people obey the law and use decency instead of allowing the treatment of women like pigs or goats? Get real,A religion is inferior when compared to another religion.,1
Why? because they make people obey the law and use decency instead of allowing the treatment of women like pigs or goats? Get real,A religion or members of a religion are stupid.,1
Why? because they make people obey the law and use decency instead of allowing the treatment of women like pigs or goats? Get real,A religion promotes violence or intolerance.,1
2 women 1 black guy. Nice touch because its 2016.,Members of a religion are a threat.,1
2 women 1 black guy. Nice touch because its 2016.,Religious practices of a particular faith should be restricted or banned in public spaces.,1
The only attack on the demonstrators was the shooting of one by black wannabe gangsters. Is that Trumps fault?,The integration of a religion should be avoided in a country or society.,1
Sometimes you just have to shut upeven if you are an atheist. Your opinion is less than useless here.,A religion or members of a religion are compared to devils or demons.,1
Sometimes you just have to shut upeven if you are an atheist. Your opinion is less than useless here.,A religion promotes violence or intolerance.,1
Sometimes you just have to shut upeven if you are an atheist. Your opinion is less than useless here.,Members of a religion should be excluded and marginalized.,1
FYI the guy was an ANGRY BLACK GUY,Members of a religion should remain in their respective countries.,1
Are the any Jews gays or Muslims in Texas?,The use of violence is encouraged or desired against a religion.,1
Are the any Jews gays or Muslims in Texas?,The use of violence is encouraged or desired against a religion.,1
Are the any Jews gays or Muslims in Texas?,The use of violence is encouraged or desired against a religion.,1
The Globes resident antiwhite bigot continues to spew her nonsense.,Religious attire or symbols should be prohibited.,1
The Globes resident antiwhite bigot continues to spew her nonsense.,A religion promotes violence or intolerance.,1
All for show.  Its a j0ke.  He hates black people.  And brown people. And...,A religion or members of a religion are stupid.,1
All for show.  Its a j0ke.  He hates black people.  And brown people. And...,A religion or members of a religion are stupid.,1
All for show.  Its a j0ke.  He hates black people.  And brown people. And...,Members of a religion should be excluded and marginalized.,1
another black mark against united somehow they dont like Asians.  well I wont ever fly united again.  it is a piss poor airline with racists employees.,A religion is preferred to another.,1
another black mark against united somehow they dont like Asians.  well I wont ever fly united again.  it is a piss poor airline with racists employees.,Members of a religion are not trustworthy or loyal.,1
another black mark against united somehow they dont like Asians.  well I wont ever fly united again.  it is a piss poor airline with racists employees.,A religion is inferior when compared to another religion.,1
Outsider77 : Yes...exactly.  How would you feel if you encountered a mean heavy ignorant  woman and said to a bystander OMG What a stupid fat pig.  Then you read the next day: Outsider77 Calls All Women Stupid Pigs.  Trump NEVER said that...nor did he Ever Call ALL Mexicans drug smugglers  rapists and Murderers.,A religion or members of a religion are compared to devils or demons.,1
