,Unnamed: 0,comment_text,identity_attack_x,bias,target,category,rationale,predicted_label,predicted_scores
800,3256,Liberal women are so king ugly,0.636363636,bias,"liberals,women","political,gender",prejudice against liberal women,neutral,"[-3.7970468997955322, 1.935232162475586, 2.8996856212615967]"
801,657,If I want to see a bunch of black thugs running around trying to steal something I will watch the news..,1.0,bias,blacks,race,prejudice against blacks,entailment,"[-0.9370723962783813, 1.6496503353118896, -0.027566466480493546]"
802,2691,Last year when BLM accused the entire white gay population of Toronto of disgusting racist bigotry against the black LGBT community  nobody not Tory not Wynne not Trudeau came forward to defend our long history of openness and acceptance of ALL people. That was tacit agreement with BLM that we as individuals and as a community are despicable. Even the CBC CITY TV Globe and Star  once our media allies  sided with BLM. As usual we gays were tossed under the bus for somebody elses convenience. Who defends our rights to not be slandered and defamed?  NOBODY ,0.5,bias,"blacks,whites",race,prejudice against blacks and whites,entailment,"[-0.8086503744125366, 1.7252880334854126, -0.5818958282470703]"
803,2594,Well a black law professor got elected president.  Now weve elected a white ignoramus.  Im not sure what that tells us.  Discuss.,1.0,bias,blacks,race,prejudice against blacks,entailment,"[-0.7247899174690247, 2.1530508995056152, -1.0387532711029053]"
804,3997,The pastor is not a Christian and an idiot to compare Hillary election loss to Jesus death and resurrection. Hillary is not a Christian either.,0.272727273,neutral,,none,,neutral,"[-2.6835036277770996, 1.6505427360534668, 1.9220061302185059]"
805,294,You are clearly reading the Gospel as saying You shall love your neighbor as yourself unless the neighbor is in a gay marriage.,0.8,bias,gays,lgbtq,prejudice against gays,entailment,"[-0.0326482318341732, 1.3330577611923218, -0.6697614789009094]"
806,560,When arrests and beatings take place just because you are gay or transgender their lives are in danger,0.5,bias,"gays,transgenders",lgbtq,prejudice towards gays and transgenders,entailment,"[-2.272423505783081, 1.6512236595153809, 1.5181303024291992]"
807,1923,Dont forget the Irish  Olson Johnson: All right... well give some land to the negroes and the chinks. But we dont want the Irish  Blazing Saddles  1974,0.8,bias,irish,race,prejudice against irish,neutral,"[-1.9303638935089111, 1.1421436071395874, 1.8601903915405273]"
808,2354,went to school with that stupid faggot.. looks like he grew up to be exactly what he was in school a stupid faggot,0.806470941,bias,lgbtq,lgbtq,prejudice against lgbtq,entailment,"[-2.461622476577759, 2.649415969848633, 0.35633283853530884]"
809,740,Any Canadian who went to fight for ISIS or any other Islamist terrorist group and who returns to Canada should be immediately incarcerated for a minimum of 25 years and let out only when they are guaranteed to be not a threat to any person.  It would be better of course if they were just wipedout in Syria.,0.6,neutral,,none,,entailment,"[-0.8795983195304871, 1.0817451477050781, 0.6525757908821106]"
810,3555,Feeding christians to lions needs to be a thing again.,0.6,bias,christians,religion,prejudice against christians,entailment,"[-1.9519803524017334, 1.3151005506515503, 1.1714286804199219]"
811,3634,How did that breakdown happen? Oh yes 200 years of slavery disenfranchisement and oppression. In other words racism. So youre wrong. And your insinuation that black peoples problems are the result of black people is simply ignorant.,0.5,bias,whites,race,prejudice against whites and towards blacks,entailment,"[-1.042860984802246, 1.5380926132202148, 0.03912023454904556]"
812,2453,Danes You think its OK to use racial slurs? HYPOCRITE  As you can see its not getting anyone very far.  So if a white person disagrees with you the person is a racist?   Well I guess sometimes people just dont have the neurons they need.,0.283783784,neutral,,none,,neutral,"[-2.089308738708496, 0.2141730934381485, 1.958815574645996]"
813,376,This disgusts me. Isis the ISLAMIC state of Iraq and Syria are a military group organizing against any infidels across the entire globe. Innocents were murdered in the thousands in just the past month or so as compared to maybe a dozen inversely. This political shift is being realistic and cautious to a serious threat to global citizens. Make no mistake we are not racist because as you well know Muslims are not a race. . You take the newsprint version and shove it you know where.,0.5,bias,muslims,religion,prejudice against muslims,contradiction,"[0.3968867361545563, 0.013814237900078297, 0.05159579962491989]"
814,2657,The political establishment the journalistic establishment and the pundits underestimated the intense anger of white workingclass America. Trump rode this anger to victory.  Exactly  Many of these disenfranchised white were ripe for the picking by a conmandemagogue like Trump.,0.5,bias,whites,race,prejudice against whites,entailment,"[-0.3796345889568329, 2.0349655151367188, -1.0180573463439941]"
815,459,Yep focus on that family hate. Embrace the serial adulterer and pugrabbing buffoon in the WH while casting out your own family member.   Many of these christians are really quite disgusting people.,0.597222222,bias,christians,religion,prejudice against christians,entailment,"[-1.26926589012146, 1.2982783317565918, 0.2448122501373291]"
816,2403,The Muslim are joining SJWs to hide behind their global agenda and racism and are really just racist fascist haters of infidels. hating white people isnt racism its discrimination... You cant be a white hater and racist. WOW Next she will culling Christians... This is one very dangerous person,0.657142857,bias,muslims,religion,prejudice against muslims,contradiction,"[0.7125099897384644, -0.20987944304943085, -0.13951082527637482]"
817,2936,There are more black cows in Montana  than people. Black cows matter,0.277777778,neutral,,none,,entailment,"[0.20664364099502563, 0.6678526997566223, -0.19131015241146088]"
818,3070,Obama was a failed social experiment. A community organizer who showed the world he couldnt organize a two car funeral. A failure right to the end. Criminals let out of prison at alarming rates....most of them black.,0.7,bias,blacks,race,prejudice against blacks,entailment,"[-0.8423270583152771, 2.286545753479004, -0.7880342602729797]"
819,3528,Its those darn Istanbul settlements. Time for Kerry and Obama to condemn those Muslims. Oh I forgot. No Jews involved.,0.6375,bias,muslims,religion,prejudice towards muslims,contradiction,"[1.012160301208496, 0.11143070459365845, -0.577732264995575]"
820,1192,Solution: Do not hire Muslims..period. They shouldnt have any right to stop the lines to go pray...pray in your head and stay on the line.,0.6,bias,muslims,religion,prejudice against muslims,entailment,"[-0.7079839110374451, 0.6368802189826965, 0.28254181146621704]"
821,2000,There are few things more amusing than seeing Ezra Levant debase himself by associating with white supremacist Jew haters.,0.525,bias,whites,race,prejudice against whites,entailment,"[-2.0565578937530518, 1.2199976444244385, 1.018583059310913]"
822,3375,Only black presidents arent allowed to play golf.,0.833333333,bias,blacks,race,prejudice against blacks,entailment,"[-2.399923801422119, 2.9648947715759277, -0.01683005876839161]"
823,1475,You assume that mist lesbian or gay male couples yearn for recognition and blessing by the leadership of this sect. Those I know me and mine included do not.,0.5,bias,lgbtq,lgbtq,prejudice against lgbtq,entailment,"[0.12508472800254822, 1.4807435274124146, -0.8470437526702881]"
824,1392,Im an agnostic these days but I have been Baptized twice. Ive met millions of Christians on three continents. Many of them are nice people. I find Lutherans in Scandinavia to generally be humble. One thing I know for sure Christianity in this country does not prevent racism. The most segregated time of the week is Sunday morning. Most white Christians like it that way. The KKK is a Christian organization.,0.6,bias,"whites,christians","race,religion",prejudice against whites and christians,entailment,"[-0.9257523417472839, 1.6212425231933594, 0.3227246403694153]"
825,1434,But as you posted this  Latinos are not a race. They are also white  under my comment rest assured I am nonHispanic White.  Not that it matters  at all to me but just sayin,0.5,bias,"latinos,whites",race,prejudice against latinos and whites,entailment,"[0.5647191405296326, 1.8863110542297363, -1.3945415019989014]"
826,646,He is a racist...what do you expect from John Birch the whitey hater?,0.514285714,neutral,,none,,neutral,"[-3.757136583328247, 0.9340776205062866, 3.3113856315612793]"
827,1972,45 proving you dont have to be poor to be white trash.,0.919636618,bias,whites,race,prejudice against whites,entailment,"[0.11816836893558502, 1.2143235206604004, -0.7300373911857605]"
828,4076,Anyone well educated that has any intellectually honesty will not be voting for Hillary.  Given the choice between a businessman with a rodent on his head the unqualified and racist tags are nothing more than regurgitated media lines and a liar who cant be trusted give me the business person.  Trust the polls not just yet.  The white trash inbreed thing wow.,0.613333333,bias,whites,race,prejudice against whites,entailment,"[-1.3065221309661865, 1.0135220289230347, 0.8807215690612793]"
829,1172,Trudeau was portrayed by the Harper Conservatives as too young. The Conservatives ran relentless television ads saying he was just not ready.  They turned out to be right on the money. A young man who won for his last name only. Not ready then not ready now. Wheres is he anyway last time I knew he was traveling all over Europe handing out huge amounts of canadian money to  dubious feminist gay and muslim causes. Wheres he now?,0.5,bias,muslims,religion,prejudice against muslims,entailment,"[0.40683513879776, 0.757943332195282, -0.8915477991104126]"
830,1902,Actually its not clear whether the lovers were all female.  A few females complained but the article went on to describe how the priest invited other priests to his sex parties.  Its a gay thing.,0.9,bias,gays,lgbtq,prejudice towards gays,entailment,"[0.25273916125297546, 2.100111961364746, -1.7226154804229736]"
831,3777,Makes you proud....Americas GAME for sure.no grandstanding..no turdlocks...no black power fists..i need some apple pie,0.833333333,bias,blacks,race,prejudice against blacks,contradiction,"[1.7733855247497559, 0.04495174065232277, -1.2370531558990479]"
832,2080,Exactly. Being Black is the race du jour...if youre black get out there and work your ticket...opportunities abound,0.6,bias,blacks,race,prejudice against blacks,contradiction,"[2.4630074501037598, 1.0096797943115234, -2.539353847503662]"
833,3764,Trump pig latin.  Oink oink oink grab em by the poo say,0.516129032,neutral,,none,,neutral,"[-3.073805809020996, 0.9485360980033875, 3.033669948577881]"
834,2091,To the American media this is absolute proof that all white people are racist nazis,0.825396825,bias,whites,race,prejudice against whitess nazis,neutral,"[-1.6924567222595215, 1.016104817390442, 1.3529918193817139]"
835,3811,or Muslim men being aggressive  poignantly sneering and rude when others are not looking.,0.7,bias,muslims,religion,prejudice against muslims,entailment,"[-1.4497637748718262, 1.8957757949829102, 0.2253909558057785]"
836,2356,I know youll stop at nothing to defend white supremacy but the police department said it was related to the white nationalist demonstration.   I look forward to your next defense of nazis. i know I wont be disappointed.,0.5,bias,whites,race,prejudice against whites,entailment,"[-0.48004770278930664, 1.112782597541809, 0.13824515044689178]"
837,1294,How racist of you We all know black people and black secret servicemen arent allowed to eat at Dennys LOL,0.693333333,bias,blacks,race,prejudice against blacks,neutral,"[-2.850456714630127, 0.4482532739639282, 3.304433822631836]"
838,605,White Supremacist terrorist groups are the only thing that Trump has made great again..........,0.526315789,bias,whites,race,prejudice against whites,entailment,"[-1.4668772220611572, 1.1698061227798462, 0.9162049293518066]"
839,3618,Play that funky fiddle White boy,0.283783784,neutral,,none,,neutral,"[-1.9200623035430908, 1.3180806636810303, 1.8521153926849365]"
840,2830,For some reason reading your post brings to mind Chechen President Ramzan Kadyrov. He recently denied a persecution of gay men in Chechnya which included torturing and even killing gays. His incontrovertible evidence? There are no gays in Chechnya,0.8,bias,gays,lgbtq,prejudice towards gays,entailment,"[-0.6474195122718811, 1.1375257968902588, 0.14787112176418304]"
841,2450,The only thing worse than an arrogant progressive is an arrogant Canadian progressive.,0.515151515,bias,canadians,political,prejudice against canadians,entailment,"[-0.6520635485649109, 2.2772164344787598, -0.6866611242294312]"
842,3475,But Sara and Roy need something to feed their disdain for the white man.,0.5,bias,"whites,men","race,gender",prejudice against white man,neutral,"[-3.5220463275909424, -0.1640779823064804, 4.097322463989258]"
843,2048,And conservative Christians are still claiming that gay people or couples who seek equal rights who merely want a baker to comply with a law are seeking special rights. If a gay baker refused a conservative Christian couple a customdesigned wedding cake churches would be howling,0.5,bias,"christians,gays","religion,lgbtq",prejudice against christians and gays,entailment,"[-1.0386104583740234, 1.7878530025482178, 0.2999793291091919]"
844,3742,Demographics would like to differ and tv ratings. Majority of blacks Chinese Jews and Flippinos prefer Basketball. These groups combined together represent a powerful force in demographics and  finance.,0.5,bias,"blacks,chinese,jews,flippinos","race,religion",prejudice against races and religions,entailment,"[0.6992207169532776, 1.744336724281311, -1.9743714332580566]"
845,2474,The Texas police is likely to kill a few innocent black folks and then plant bombs on them to pretend they were jihadis.,0.666666667,bias,blacks,race,prejudice against blacks,entailment,"[-2.0868868827819824, 2.2011561393737793, 0.5723210573196411]"
846,3151,Im not gay or a women.  You have no reason to hate me son.,0.5125,bias,"gays,women","lgbtq,gender",prejudice towards gays and women,entailment,"[0.021968338638544083, 0.8936309814453125, -0.6260437965393066]"
847,3958,Awwww poor Greggy. Hurt by the mean feminists.,0.271428571,bias,feminists,political,prejudice against feminists,entailment,"[-0.7464897632598877, 1.4384154081344604, -0.6479671597480774]"
848,1943,The Palestinians are losers. Because they got occupied.  And remain losers cos theyre still occupied. Four generations later professional refugees. Boohoo What they gonna do? More losing ... hatred incitement rage terrorism violence intifada jihad boycotts propaganda moaning begging complaining. Addicted to victimhood.  Thats what losers and lunatics do ... keep doing the same ol crappy things negative things hoping something will change. Only it wont.  No statebuilding no democracy no peace no progress stuck in the sh1t lost in a time warp ... because theyre losers.  The boohoo Palestinians have the attention of the world billions of dollars to live off and scheme bribes investing nothing in their future and hordes of gullible Westerners to help delegitimize the enemy Israel. All this goes away if the Jews cannot be blamed.  Sorry DM  you and the liberal media are part of the problem.,0.630769231,bias,palestinians,race,prejudice against palestinians,entailment,"[-1.0049617290496826, 1.2837268114089966, 0.25121891498565674]"
849,3124,Christopher history reminds us that you cant talk about equity or equality without talking about decades of free labor which built the financial infrastructure. White Adventists who are complicit in the structural and institutional racism and who benefit from it like most White Americans need to step up and challenge the evils that persist in the country and in the Adventist Church. Thanks for your perspective.,1.0,bias,whites,race,prejudice against whites,entailment,"[-1.0225396156311035, 1.934458613395691, 0.0945172905921936]"
850,2423,I would have problems with a driver from the Islamic State ISIS winning the race. Thats just me but now Im fired for saying that. I guess youre OK with that. Next well get fired for what we think.,0.5,neutral,,none,,neutral,"[-1.4655914306640625, 0.6187535524368286, 1.4809226989746094]"
851,2418,Yet had this punk regardless of his color shot an innocent person people would be up in arms at the police for not stopping crime. Oh wait thats only if the perp was white and killed a black person. Its okay of black people kill other black people. Just look at Chicago.,0.6625,bias,blacks,race,prejudice against blacks,entailment,"[-0.03747083619236946, 1.300642490386963, -0.7621865272521973]"
852,179,You are correct and orthodox.  If Holy Father Francis truly gets the Eastern Orthodox Churches and the St. Pius X Society to join in Communion with the RCC well have PLENTY of comrades.  PLENTY  All of the Eastern Orthodox priests who I know are VERY opposed to homosexual behavior. VERY  Additionally if we can get married heterosexual men into the priesthood this would also drive out the priests and seminarians who are active homosexuals.,0.7,bias,men,gender,prejudice against men,entailment,"[-1.1128110885620117, 1.3584904670715332, 0.017257321625947952]"
853,2248,ACLU: LOL  Funny.  Unless you look like youre dressed as an Arab or Mexican Illegal you have NOTHING to fear.,0.5125,bias,"arabs,mexicans",race,prejudice against arabs and mexicans,entailment,"[0.6656496524810791, 1.5068435668945312, -1.4034221172332764]"
854,66,White supremacists and neoNazis deserve all the shaming and social punishment they get. Period.,0.525,bias,whites,race,prejudice against whites,entailment,"[-1.6458969116210938, 1.2348246574401855, 0.5616017580032349]"
855,401,Poor uneducated males are only equal to other poor uneducated males.,0.253521127,neutral,,none,,entailment,"[-0.030958101153373718, 0.6587604880332947, 0.1334601491689682]"
856,4069,... White folks refuse to do those jobs anyway ...   As a teenager I spent many long hot hours in farmers fields laboring under the sun for minimum wage with quite a few other white kids.    Your viewpoints are extremely onesided and parochial.,0.5,bias,whites,race,prejudice against whites,entailment,"[-0.6826475262641907, 1.5922094583511353, 0.2214946299791336]"
857,2344,Odd that a woman causing a scene to have her white kid treated by a white doctor creates such an angry uproar yet our provincial government enacting policies in education that work to ensure black kids are taught by black teachers is viewed as progressive.,0.5,bias,"whites,blacks",race,prejudice against blacks and whites,entailment,"[0.4938485622406006, 1.0994031429290771, -1.4477612972259521]"
858,2886,If these measure make us less safe now that only means we were not safe before.  If this causes Muslims to harm us now  it only means they wanted to harm us before. Nothing changes except it exposes the treachery of the people who tell  us we have nothing to fear.,0.5,bias,muslims,religion,prejudice against muslims,entailment,"[-0.7704987525939941, 2.185044765472412, -0.15849432349205017]"
859,1794,White extremist thugs..you almost feel sorry for them.. Is it even humanly possible to be this full of hate and intolerance..? And still be so unintelligent at the same time? You have to question how these Americans were raised...,0.539473684,bias,whites,race,prejudice against whites,neutral,"[-2.414971351623535, 0.9973554611206055, 2.089304208755493]"
860,2053,I wonder if bishops prelates  and Pope F. realize how this RCI shameful treatment of clergy sex abuse scandals also chasing the God called young men away from this corrupt CI Catholic Institution,0.5,bias,christians,religion,prejudice against christians,entailment,"[0.07076618820428848, 1.9468084573745728, -1.058748483657837]"
861,1120,Today white supremacists and the KKK lean Republican.,0.5,bias,"whites,republicans","race,political",prejudice against whites and republicans,entailment,"[0.6995258927345276, 0.7639322876930237, -0.7331190705299377]"
862,795,Antifa only exists as a reaction to the white supremacy movement ______________________________________ There is a core membership in groups like this always looking for an issue to fight about rightly or wrongly  thats reality.,0.5,bias,whites,race,prejudice against whites,entailment,"[-1.798738956451416, 1.78426992893219, 0.6212062239646912]"
863,322,Lemme see. For the bible thumping idiots... Werent the jews the ones that had the white mans jesus murdered by the parasites and leeches that made up the Imperial Roman Empire?,0.6,bias,jews,race,prejudice against jews,entailment,"[-1.8549187183380127, 1.446476697921753, 1.3419826030731201]"
864,2530,She has been  charged with uttering death threats but despite her saying she was trying to kill white Christians she is not being charged with a hate crime.  That  sounds pretty hateful to me.  No doubt lots of the people she associates with believe she was right.,0.5,bias,"whites,christians","race,religion",prejudice against whites and christians,entailment,"[-1.9064602851867676, 1.7342604398727417, 0.9341981410980225]"
865,3611,Wow these Nazi White Supremacist guys dont mess around... carrying guns and dont hesitate to use them. Scary dudes...,0.271428571,bias,whites,race,prejudice against whites,neutral,"[-2.1666603088378906, 0.7051442265510559, 2.1034529209136963]"
866,273,Where are the blacks?  They always seem to be good at destruction and looting and this is supposedly about their race.  Were they busy?,1.0,bias,blacks,race,prejudice against blacks,neutral,"[-2.1346960067749023, 1.1218057870864868, 1.3732824325561523]"
867,1076,oh please where was this type of shock and outrage after other attacks perpetrated by muslims,0.6,bias,muslims,religion,prejudice against muslims,entailment,"[-0.24776875972747803, 1.5415010452270508, -0.595558226108551]"
868,738,The chiefs did not want the education that was forced onto our people. The residential school were created to kill Aboriginal culture language and to force socalled white Christian values into the children. If the children did not attend these schools the parents would been put in jail and the children taken anyways. There is actual documented statements from government officials that the schools were necessary to Kill the Indian and save the man. so do not try to say that this what our leaders wanted.,0.5,bias,"whites,christians","race,religion",prejudice against whites and christians,entailment,"[-1.0103800296783447, 1.9290592670440674, 0.10709261894226074]"
869,2417,Is Santiago another white Hispanic?  Is he related to Zimmerman?,0.5,neutral,,none,,entailment,"[-2.064314603805542, 1.8460668325424194, 1.3118305206298828]"
870,2676,This scum of Islamic extremism  islamic radicalism has been a virus amongst the human population all over the world and they have long wrecked atrocities in the PHillipines. May Duterte have no mercy on them. Deal with them like they are the drug dealers. Annihilate this scum from earth.,0.653333333,bias,muslims,religion,prejudice against muslims,entailment,"[0.1701381951570511, 0.3280354142189026, -0.5353908538818359]"
871,1438,Still waiting to see trudeau condemn the hate and violence of islam,0.5,bias,muslims,religion,prejudice against muslims,neutral,"[-1.6900622844696045, 0.744718611240387, 1.943105697631836]"
872,1644,Im not sure what you are talking about but my point is any black man getting selfrighteous about violence committed by any group of people in the United States is ridiculous. Black people shouldnt act like saints above reproach according to the ten commandments they are as flawed as the rest of mankind. A little truth would go a long ways for them but they prefer a fantasy narrative that exists in another world.,0.7,bias,blacks,race,prejudice against blacks,entailment,"[-0.9813156127929688, 1.9195612668991089, -0.44905054569244385]"
873,1082,HOw much did Frank Giustra give the globe to get this crap written. Obama the gay coke addict did more harm than anyone before him.,0.528571429,bias,gays,lgbtq,prejudice towards gays,entailment,"[-0.6394438743591309, 1.4380347728729248, -0.2854568660259247]"
874,2997,The cop killed Brown in cold blood because he was black. Thats a lie.,0.5125,bias,blacks,race,prejudice towards blacks,contradiction,"[0.7097841501235962, 0.6202567219734192, -0.8336943984031677]"
875,4110,Anything negative involving the 2nd Amendment showing support for abortion treating gays as equal citizens or treating Muslims the same way other than that they would support him even if he decided to round up political undesirables and jail them.,0.7,bias,"gays,muslims","lgbtq,religion",prejudice against gays and muslims,contradiction,"[3.6366212368011475, -1.4256998300552368, -1.8109030723571777]"
876,2232,Yes. Its a shame the white criminals have to be in cells next to the nonwhite criminals.,0.675,bias,colored people,race,prejudice against colored people,entailment,"[-1.7138941287994385, 2.5457940101623535, -0.35482797026634216]"
877,1347,First any Breitbart article should be deemed suspect. Second the author clearly misunderstood what Francis was saying. He was not saying that there are no Muslim terrorists he was saying that there is no such thing as Muslim terrorism any more than there is Christian terrorism.,0.5,bias,"muslims,christians",religion,prejudice against muslims and christians,entailment,"[-0.9947362542152405, 1.2466793060302734, 0.23158982396125793]"
878,2105,Why thirdworld countries are poor? Because of crusaders white supremacists colonization etc? No because of flagrant stupidity of their populations. Considering stupidity and corruptibility of Ontarian sorry socalled elite Ontario has every opportunity to become a strong thirdworld country.,0.275,bias,whites,race,prejudice against whites,entailment,"[0.01876063458621502, 1.266696810722351, -0.28146013617515564]"
879,3947,the only this idiot has accomplished is the most holidays in less than 2 yrs n most hrs logged on  OUR jet most faggot parades attended by one goof in one yr   excellent legacy,0.285714286,bias,gays,lgbtq,prejudice against gays,entailment,"[-1.7531578540802002, 1.3151144981384277, 0.7008139491081238]"
880,2774,When did white men become such babies? Man up.,0.5,bias,"whites,men","race,gender",prejudice towards white men,entailment,"[-0.9647449851036072, 1.4502772092819214, 0.3598417341709137]"
881,943,If it were up to me I would have kept Muslim out of the equation and instead used shariah compliant individuals as being barred from this country.   Wow Dromig10  That will really fool those Muslims.  They will have no idea that the ban is aimed at them.,0.7,bias,muslims,religion,prejudice against muslims,entailment,"[-1.0461602210998535, 0.8808403611183167, 0.8670450448989868]"
882,3836,He probably felt like he was personally included in the racist comments that have since been deleted that thehighway posted lumping all black Americans in with these asshats. If I was black I would have done the same thing.,0.525,bias,blacks,race,prejudice towards blacks,entailment,"[-2.0262134075164795, 1.4185001850128174, 1.3034145832061768]"
883,1153,Thats funny.  Elsewhere the poster to whom you were responding claimed that quell was a word used by anti muslim trolls.,0.5,bias,muslims,religion,prejudice against muslims,neutral,"[-2.083867311477661, 1.0121947526931763, 1.4052798748016357]"
884,3255,Women want sex with men ? Really ? Lesbians dont want sex with men  and  work very hard to train all young impressionable  women of the dangers any man poses  even if he offered her a seat on the bus. Rewording the song is an act of heterophobia.,0.6,neutral,,none,,neutral,"[-3.515425443649292, 0.01756586879491806, 3.595329999923706]"
885,2996,You said it they just want to be white.  Same like some of responses to my comments.,0.5,bias,whites,race,prejudice against whites,entailment,"[0.4248982071876526, 1.45747971534729, -1.2278363704681396]"
886,739,It is the second generation of immigrant Muslims who are most likely to become Islamist jihadist radicals. In 20 years the  children of these women will want to kill other Canadians and fight for Allah.,0.8,bias,muslims,religion,prejudice against muslims,entailment,"[-0.18541626632213593, 1.5891363620758057, -0.828777015209198]"
887,3232,A show of unity? No. It was treating white players and military veterans like crap to appease racist black players that arent capable of professionalism if it hit them in the skull.   This was nothing less than racial pandering to keep black players from causing problems.,0.625,bias,"blacks,whites",race,prejudice against blacks and whites,entailment,"[-2.256584882736206, 1.35867178440094, 1.2569844722747803]"
888,114,black  criminal  privilege  started,0.742424242,bias,blacks,race,prejudice against blacks,neutral,"[-0.27927619218826294, 0.474806010723114, 0.5594972372055054]"
889,1012,If the vast majority of religious based and biased acts of terror were perpetrated by Mormons I would suggest that there is something wrong with the Mormon faith  Similarly  if  the vast majority of religious based and biased acts of terror were perpetrated by Southern Baptists or Buddhists I would suggest that there is something wrong with  these creeds   ergo,0.833333333,bias,"mormons,buddhists",religion,prejudice against mormons and buddhists,entailment,"[-0.9146174788475037, 1.4252713918685913, 0.05200015380978584]"
890,3019,Yeah sharia I guess. Punish the women after the sexual assault. Thats the equality they often beg for.,0.5,bias,"muslims,women","religion,gender",prejudice against muslims and women,entailment,"[-0.39384931325912476, 1.517540454864502, -0.6917951703071594]"
891,2147,30 years ago there were almost no niggers in Alaska.,0.585714286,bias,blacks,race,prejudice against blacks,entailment,"[-0.6478380560874939, 2.3677077293395996, -0.7080441117286682]"
892,3121,The most merciful thing that a family does to one of its infant members is to kill it. Per Margret: We want to exterminate the Negro population. This evil is the result of democrats democrat voters and the 90 of Negros who today vote democrat. This self destruction is full of irony,0.774193548,bias,blacks,race,prejudice against blacks,entailment,"[-1.3647897243499756, 1.2191487550735474, 0.8856667876243591]"
893,3043,They are so full of it they were never going to visit anyways now they think they are going to make Trump feel bad go back to your coke snorting and closeted gay sex boys,0.5875,bias,gays,lgbtq,prejudice against gays,neutral,"[-2.1402523517608643, 1.3139210939407349, 1.494579792022705]"
894,887,From the 1950s to today and in every nation in the world:   If you allow them to hang out with boys this is what gay priests will do.  The only solution is to bar all priests from boys or to bar gays from the priesthood.  And yet we have progressives who think the church needs even more gay priests and that the sexual orientation of gau priests be kept a secret from the public.  And yes I reject the silly idea that men who rape boys are not gay.,0.8,bias,gays,lgbtq,prejudice against gays,entailment,"[-0.8918591737747192, 1.1504020690917969, 0.03321585804224014]"
895,1915,Squiggs  Coming from you it sounds like a compliment from a person who is our outright leader and head deplorable racist bigot evangelist neonazi white supremacist and birther MR SQUIGGS  Thank you dear leader Squiggs for recognizing us as your people.  So kind of you huh????,0.275,neutral,,none,,neutral,"[-1.2977685928344727, 0.1966298520565033, 1.5486540794372559]"
896,3862,Hmmm another nutjob muslim eh. Yes lets import more of them here  Its sooooo openminded,0.585714286,bias,muslims,religion,prejudice against muslims,contradiction,"[3.202359437942505, -0.9811586141586304, -1.9697551727294922]"
897,205,Hmmm I dont recall a letter from Francie condemning the man that originated the vulgarity referred to by many marchers. Apparently its ok for a man to be vulgar  indeed he can be elected president. But women are considered hysterical vulgarians for calling him on it.,0.6,bias,women,gender,prejudice against women,entailment,"[-1.8305001258850098, 2.3531670570373535, -0.6293246746063232]"
898,2687,When are these old white guys Newt Gingrinch going to learn: You dont pick a fight with Foxs Megyn Kelly? Shell rip you to shreds.,0.8,bias,whites,race,prejudice towards whites,entailment,"[-1.0523293018341064, 1.4463114738464355, 0.2587965130805969]"
899,1813,GO BACK TO YE HOMOSEXUAL FKFESTCIVIL ENOUGH FEKN LIBTARD FACIST PIECE O SHT YOU CANADSIANS ARE KNOW TO BE TURNING INTO LIEING PFFS SOO FULLOVITYE STINK 8O,0.838389732,bias,homosexuals,race,prejudice against homosexuals,neutral,"[-1.9417266845703125, 0.6891290545463562, 1.9058945178985596]"
900,517,Looks like a bunch of fat old white folks out for a march.  And what is with the dude in the black helmet respirator and superhero shield?  Pathetic.,0.590909091,neutral,,none,,neutral,"[-2.975454092025757, 1.3704737424850464, 2.072193145751953]"
901,3803,The world according to Forest Trump: Nazis: Good people. African Americans protesting police killings of innocent people: Sons of btches. Awesome twittler,0.257142857,neutral,,none,,neutral,"[-3.208902359008789, 0.3890365958213806, 3.662041664123535]"
902,2475,Chiefy White is showing his true colors as he wasnt the least bit ...outraged  deeply concerned... when roving groups of black males were racially targetingviolently beating Caucasians in LoDo a few yrs. back or the Caucasian young man living in 5 Points who was severely beaten by a group of black males after George Zimmerman was found not guilty.  Way to go Chief.,0.5,bias,"blacks,whites",race,prejudice against blacks and whites,entailment,"[-1.4186694622039795, 1.5074042081832886, 0.7011459469795227]"
903,3344,Even the killing of 50 LGBT persons in  Orlando is not enough to convince our liberal left wing  journalists that Islam is a pernicious threat to our way of life.  The message is that it is better to die for Allah than resist.,0.5,bias,muslims,religion,prejudice against muslims,entailment,"[-0.5913795828819275, 1.0838568210601807, 0.3008931577205658]"
904,955,which drew neoNazis white nationalists and members of the Ku Klux Klan. Not to mention neo_Marxists who are the  altleft version of the Nazis and are themselves evil and destructive.,0.6,bias,whites,race,prejudice against whites,entailment,"[-2.84106183052063, 1.8945964574813843, 1.7058920860290527]"
905,1145,As expected a white male radical Christian NRA member bent on eliminating the BLM movement.,0.5,bias,"whites,men,christians","race,gender,religion","prejudice against whites,men and christians",entailment,"[-1.5699141025543213, 1.9829286336898804, 0.10828431695699692]"
906,371,Not a Christian soldier damn your a bitter divisive individual. All hate,0.275,neutral,,none,,neutral,"[-3.2195422649383545, 0.9517636299133301, 2.5951664447784424]"
907,304,Just a troubled white boy. Its feminisms fault.,0.657142857,bias,feminists,political,prejudice against feminists,entailment,"[-1.3845531940460205, 1.4234968423843384, 0.4623660445213318]"
