,Unnamed: 0,comment_text,identity_attack_x,bias,target,category,rationale,predicted_label,predicted_scores
743,3780,Oosterhoff:  Im not a homophobe but homosexuality is a sin gays should not be parents homosexuality should never to taught in school so please feel free to discriminate against them.,0.8,bias,homosexuals,lgbtq,prejudice against homosexuals,entailment,"[0.07092534750699997, 0.17891420423984528]"
744,962,Giving a Muslim a bad name is an oxymoron.,0.515625,bias,muslims,religion,prejudice against muslims,entailment,"[-0.09791933000087738, -0.09284274280071259]"
745,1261,Funny that on Twitter Trump called Obama a racist but I guess that dos not count.  Obama had work to do an never mentioned it. Poor Donnie criticism he cannot take. I guess being such an egotestical idiot his feelings are hurt when his actions and statements on racism shows him to be a true white supremacist.,0.263157895,neutral,,none,,contradiction,"[0.2066064476966858, 0.03450803831219673]"
746,4082,When black people started to insist that they be allowed to sit in the front of the bus to go to white schools and to be served at white restaurants some white people were bored.  Stephen J. Remington,0.5,bias,"blacks,whites",race,prejudice against blacks and whites,contradiction,"[0.15680164098739624, -0.01828422024846077]"
747,2390,shows who the liberals would rather support a murdering muslim terrorist or a   christian family who lost thier father this story is so fucking disgusting someone needs to knock off trudeau quickly.,0.528571429,bias,muslims,religion,prejudice against muslims,entailment,"[-0.09467459470033646, 0.09078682214021683]"
748,4168,i am white. no one disputes a right to express oneself. but you ought to have a good reason if your going to do it this way. theyre saying theres a problem with the country in general not just the police or some particular issue. your saying despite all the antiracism efforts in this country that this country hasis oppressing black people and by inference youre saying the very whites in the stands are blameworthy. meanwhile whites quietly put up with the massive amount of crime blacks commit. were absolutely disgusted.,0.9,bias,blacks,race,prejudice against blacks,contradiction,"[0.2013019174337387, 0.06796649098396301]"
749,2239,Jesus.......God was a molester.  Thanks for clearing that up.,0.257142857,neutral,,none,,entailment,"[-0.0683412104845047, 0.16447754204273224]"
750,3403,Because it undermines some racist tendencies.  He hates Jews.  Then he discovers that he has genetic markers for being partially Jewish.  Now what?,0.5,neutral,,none,,contradiction,"[0.06756845861673355, -0.16117185354232788]"
751,3952,Im not sure I see a pattern of racial discrimination in favor of black people in this country.  Do you have any studies that dont include cherrypicked items?,0.5,bias,blacks,race,prejudice against blacks,contradiction,"[0.04746275767683983, -0.10519217699766159]"
752,3868,So lets sell more guns to American young people and kick Moslems out of the country. Makes absolute sense,0.703703704,bias,muslims,religion,prejudice against muslims,entailment,"[-0.22513338923454285, 0.0019538868218660355]"
753,1996,not  remotely  true  are  all the libs  on here  liars?  Now  that  the  lying black  menace  is  gone  things  are  looking  up.  Can  Swillary  shut  up  too?   MAGA,0.606060606,bias,blacks,race,prejudice against blacks,entailment,"[-0.12157080322504044, 0.054905425757169724]"
754,3741,Let the slim pay for their stay in jail and if they are illegal criminals they can pay for stay and the bus ride to the mexican garbage dump.,0.661538462,bias,mexicans,race,prejudice against mexicans,entailment,"[-0.17426657676696777, -0.11141175031661987]"
755,1184,ridiculous but its OK to let and encourage children about transgender......,0.6,bias,transgenders,lgbtq,prejudice against transgenders,contradiction,"[0.0331205353140831, 0.027047589421272278]"
756,3142,If we should blame all Muslims for the acts of a few as many on the right feel we should be doing then yes we should blame all Christians for the actions of this one guy.,0.8,neutral,,none,,contradiction,"[-0.043746352195739746, -0.06175186112523079]"
757,1561,The sad part is most black people in Baltimore wont do a thing to stop the violence due to being hypocrites. They burned down a portion of the city for a crack dealer Freddie Gray when the alleged perpetrators were white but when black street thugs break into a black US veterans home and execute him its no big deal and just another day in Bodymore Murderland. No progress will be made until the black community drops the us vs them attitude and starts holding their own people accountable for their crimes.,0.7,bias,blacks,race,prejudice against blacks,contradiction,"[0.03051791340112686, -0.20194469392299652]"
758,4163,Great. Catholics are on the winning side and the country as a whole loses. Whats not to love? Make America hate again.,0.253731343,bias,christians,religion,prejudice towards christians,contradiction,"[0.055240653455257416, -0.02312937006354332]"
759,1118,When will the Britts and the rest of Europe figure out that unless they get rid of all their Muslims they will be living in an Islamic State by 2050?,0.9,bias,muslims,religion,prejudice against muslims,entailment,"[-0.037569865584373474, 0.08038236200809479]"
760,571,The shooter must be Muslim.,0.7,bias,muslims,religion,prejudice against muslims,contradiction,"[-0.011020257137715816, -0.21178466081619263]"
761,3399,Actually in the US most terrorists are nominally Christian.,0.6,bias,christians,religion,prejudice against christians,contradiction,"[0.012105749920010567, -0.21896199882030487]"
762,2784,Lesbians dont deserve rights anywhere. Why make it an issue in Anchorage?,0.915333333,bias,lesbians,lgbtq,prejudice towards lesbians,entailment,"[-0.21391844749450684, -0.03084641322493553]"
763,4159,Its not racist to shun people who believe apostates and blasphemers against Islam should be killed. Its not racist to notice Muslim women never or hardly ever marry a nonMuslim. If this is how you live and what you believe then dont blame society for not liking it.,0.6,bias,muslims,religion,prejudice against muslims,contradiction,"[-0.10178844630718231, -0.19071772694587708]"
764,2188,The problem is not bombs or guns of knives or trucks . The problem is Islam.,1.0,bias,muslims,religion,prejudice against muslims,entailment,"[0.047798722982406616, 0.17304690182209015]"
765,2317,There are also videos of blacks attacking whites.  I wonder why we almost never here about these on the nation news  URL ?qblacksattackwhitesviewdetailmid2811190FB82FF7658DDC2811190FB82FF7658DDCFORMVRDGAR,0.6,bias,"blacks,whites",race,prejudice against blacks and whites,contradiction,"[-0.05833347886800766, -0.11006241291761398]"
766,2445,Thats not good enough for the left. They want to change the name to gender neutral transgender gay and lesbian guides.,0.7,bias,gay,lgbtq,prejudice against gays,contradiction,"[-0.06472039222717285, -0.12689676880836487]"
767,4011,Why is the failed 4th estate still not calling the Bundy and friends group what they are? The are RIGHT WING CHRISTIANMORMON ANTI GOVERNMENT TERRORISTS. If a muslim group had done what they did the ending would have been very different and the headlines would have used the scary terrorist word.,0.6,bias,christians,religion,prejudice against christians,contradiction,"[0.043127283453941345, -0.009280174970626831]"
768,1217,No adam and eve never existed.  Simple DNA analysis establishes the human race is not descended from two ancestors.  The old testament is not a factual story.  The church does not claim it to be.  Jesus wasnt born because some mythical man ate some fantastic fruit.,0.6,bias,christians,religion,prejudice against christians,entailment,"[-0.07117150723934174, 0.019043201580643654]"
769,3658,The border crossing n Manitoba is busier than ever with the nice weather. But we never hear about  that any more as if it has stopped. I doubt Goodale has a clue who is crossing. According to him there are no bad Muslims and only bad Canadians like me.,0.5,bias,muslims,religion,prejudice against muslims,entailment,"[-0.08551187813282013, -0.01062416099011898]"
770,3967,exactly far too many Self Loathing White Liberals in this paper.  They will screw up this country so badly it will take generations to take it back,0.287878788,bias,"whites,liberals","race,political",prejudice against white liberals,entailment,"[-0.00548695120960474, -0.0031964629888534546]"
771,2827,the Globes painful attempts to avoid the word Islam  ... what a clown show,0.264705882,neutral,,none,,entailment,"[-0.06302089244127274, -0.01894358918070793]"
772,2723,White people are dumb you import third worlders and pander to terrorist scum. No wonder the west is doomed.,0.833333333,bias,whites,race,prejudice against whites,contradiction,"[0.33800458908081055, 0.0937863141298294]"
773,3090,Homosexuality transgender sexall are deviations from normal human behavior as well.,0.557142857,bias,homosexuals,lgbtq,prejudice against homosexuals,entailment,"[0.04731041565537453, 0.26370546221733093]"
774,2636,Values? Like zombie muslims packin heat everywhere and killing real americans? Yea real values there.,0.646153846,bias,muslims,religion,prejudice against muslims,contradiction,"[0.09796648472547531, 0.0049771759659051895]"
775,1545,The republicans are not allied with white supremacists.  You really need to stop watching MSNBHEEHAW.,0.5,bias,"republicans,whites","political,race",prejudice against republicans and whites,contradiction,"[-0.10346129536628723, -0.13158582150936127]"
776,1956,Sooner or later we are really really really going to have to start killing Muslims wholesale.,0.914318574,bias,muslims,religion,prejudice against muslims,contradiction,"[0.05785951390862465, -0.1152891293168068]"
777,1913,Muslims are hell bent to exterminate Christians  Jews and   especially other Muslims. Islam is a death cult and you guys criticize Trump for trying to stop them. Even Putin is on the wrong side of history and he gets less bad press.,0.785714286,bias,muslims,religion,prejudice against muslims,contradiction,"[0.07372145354747772, -0.05428403243422508]"
778,3365,If you dont like it here go back to Africa or wherever you came or were taken from.  My ancestors in Eastern Europe were also slaves but instead of whining about it every day as an excuse for my laziness and n0t paying attention in school I have moved on.  I am in control of my life  not the past.  Time for people to grow up and live in the present.  BTW blacks in the US have it far better than blacks in an black run country in Africa.,0.7,bias,blacks,race,prejudice against blacks,contradiction,"[0.12067925184965134, -0.10212119668722153]"
779,357,the muslim imported punks are not americans. they are a poison upon my country and should be exterminated.,0.771428571,bias,muslims,religion,prejudice against muslims,contradiction,"[-0.040506862103939056, -0.07719011604785919]"
780,2606,Actually that is exactly what I was thinking too. They could have insisted on Indian staff. Or nonblack staff but they specifically wanted white.,0.6,bias,"blacks,whites",race,prejudice against blacks and whites,contradiction,"[0.07705298811197281, 0.04768603295087814]"
781,3123,A Jew tolerant of NeoNazism?   Hatemongering isnt selfloathing in disguise is it?,0.5,neutral,,none,,entailment,"[-0.06444324553012848, 0.0832730159163475]"
782,3162,Bisexual.  That is how homosexualists use labels to divert the discussion away from the issue.       Call it what you want but engaging in homosexual acts  or any kind of behavior  is the issue and the sin.  Again there werent more gay or bisexual men in Ancient Greeces pederast culture: they all learned how to engage in samesex acts.,0.8,bias,gays,lgbtq,prejudice against gays,contradiction,"[0.008030609227716923, -0.12920306622982025]"
783,1246,Expel this raging racist if a white student had posted anything like this about a minority theyd be gone already...,0.545454545,bias,whites,race,prejudice against whites,contradiction,"[0.06805317848920822, -0.07440117746591568]"
784,4057,Islam is a mental disease ?,0.880952381,neutral,,none,,entailment,"[-0.058215439319610596, 0.19680781662464142]"
785,303,And no one asked him to be gay.,0.8,bias,gays,lgbtq,prejudice against gays,contradiction,"[0.06451323628425598, -0.04027411341667175]"
786,4114,And yet ANOTHER angry white guy mass slaughters. Maybe Mexico should build a wall to keep white dudes out.,0.728571429,bias,whites,race,prejudice against whites,contradiction,"[0.21402804553508759, -0.066666379570961]"
787,2719,Damn Russians did it againhacked another one,0.7375,bias,russians,race,prejudice against russians,contradiction,"[0.03032836876809597, -0.1231364905834198]"
788,822,The woman is basically a slave.  Well that just convinced me to vote for Trump. Yup...,0.833333333,bias,women,gender,prejudice against women,contradiction,"[0.0504281185567379, 0.02253810688853264]"
789,3606,If you watch the evening news at all year after year  it is impossible to ignore the fact that a very disproportionate share of violent crime comes from the nonwhite community.,0.6,bias,colored people,race,prejudice against non-whites,contradiction,"[0.027994083240628242, 0.004591478034853935]"
790,816,Atheists and Muslims disagree. You want to feed the criminals then you go move to their country and offer them help. Dont mess my backyard up with your 3rd world overpopulating trash.,0.569444444,neutral,,none,,contradiction,"[0.028178934007883072, -0.06505823135375977]"
791,4308,You mean like adulterers alcoholics and drug addicts?  I dont see any objection to THEIR service by all of these Good Catholics like the fake Archbishop.,0.256756757,neutral,,none,,contradiction,"[0.03163733333349228, 0.007186086382716894]"
792,3743,for trudeau to me marching in every parade  hes gotta be gay himself. His marriage is a coverup,0.564516129,bias,gays,lgbtq,prejudice towards gays,entailment,"[-0.02709866687655449, 0.050583191215991974]"
793,125,President Obama pardoned 4 star Marine general Cartwright today. How gay is that Trumplettes?,0.5,neutral,,none,,entailment,"[-0.33065900206565857, 0.024942971765995026]"
794,1180,Blacks feel insecure thence they are seeing and blaming racism at anything that isnt.,0.605263158,bias,blacks,race,prejudice against blacks,contradiction,"[0.08291399478912354, 0.020485857501626015]"
795,3358,martha get on youtube and see what the black men were doing when the police murdered them. educate yourself. what about the numbers? most whites are shot by other whites. so what? the issue is white cops killing unarmed black men.,0.833333333,bias,"whites,blacks",race,"prejudice against whites,blacks",entailment,"[-0.11154977977275848, -0.012860029935836792]"
796,1264,Youre in the same position imposing your oftespoused worldview  women cant be trusted  on the little information youve gleaned from the newspaper to reach your conclusion. The only surprise is that you didnt find some way to blame the police. No doubt you would have voted to acquit OJ too.,0.272727273,bias,women,gender,prejudice against women,entailment,"[0.09835173934698105, 0.1356944441795349]"
797,612,Islam is a death cult Islam does not belong in Canada. The refugees are NOT refugees they are an invasion. This act is treasonous and our Parliamentarian voting for this should be tried for treason. Period. Islam does not assimilate and we wont except no Sharia barbarian law except Canadian law or get the  out.,0.8,bias,muslims,religion,prejudice against muslims,entailment,"[-0.1765803098678589, 0.013385822996497154]"
798,3846,Another black racist raised on hate history.  Does she know that the first slave owner in america was a black plantation owner?  Also a large percentage of slave owners were black.  Of you read real history you might know that.  Most slaves after being captured by black Africans and sold to white slave traders were sent to South America Central America and the islands in the Caribbean.  Approximately 2 were sent to North America.  Those are facts not left wing progressive propaganda.,0.6125,bias,blacks,race,prejudice against blacks,contradiction,"[0.04174978658556938, -0.03596358746290207]"
799,2773,Why shouldnt she thats the world we now live in  Trump was another high paid dressed up entertainer who used his celebrity as a pulpit to tell us how stupid Americans were for electing Obama.,0.27027027,neutral,,none,,entailment,"[-0.19613075256347656, 0.06300695985555649]"
800,3256,Liberal women are so king ugly,0.636363636,bias,"liberals,women","political,gender",prejudice against liberal women,contradiction,"[0.08730114996433258, -0.11829756945371628]"
801,657,If I want to see a bunch of black thugs running around trying to steal something I will watch the news..,1.0,bias,blacks,race,prejudice against blacks,contradiction,"[0.22961269319057465, 0.09852535277605057]"
802,2691,Last year when BLM accused the entire white gay population of Toronto of disgusting racist bigotry against the black LGBT community  nobody not Tory not Wynne not Trudeau came forward to defend our long history of openness and acceptance of ALL people. That was tacit agreement with BLM that we as individuals and as a community are despicable. Even the CBC CITY TV Globe and Star  once our media allies  sided with BLM. As usual we gays were tossed under the bus for somebody elses convenience. Who defends our rights to not be slandered and defamed?  NOBODY ,0.5,bias,"blacks,whites",race,prejudice against blacks and whites,entailment,"[-0.03825780749320984, -0.005002726800739765]"
803,2594,Well a black law professor got elected president.  Now weve elected a white ignoramus.  Im not sure what that tells us.  Discuss.,1.0,bias,blacks,race,prejudice against blacks,entailment,"[0.01174921914935112, 0.031612444669008255]"
804,3997,The pastor is not a Christian and an idiot to compare Hillary election loss to Jesus death and resurrection. Hillary is not a Christian either.,0.272727273,neutral,,none,,contradiction,"[0.03700064495205879, 0.03161589428782463]"
805,294,You are clearly reading the Gospel as saying You shall love your neighbor as yourself unless the neighbor is in a gay marriage.,0.8,bias,gays,lgbtq,prejudice against gays,contradiction,"[-0.014144258573651314, -0.20421524345874786]"
806,560,When arrests and beatings take place just because you are gay or transgender their lives are in danger,0.5,bias,"gays,transgenders",lgbtq,prejudice towards gays and transgenders,contradiction,"[0.08035247772932053, 0.04244520515203476]"
807,1923,Dont forget the Irish  Olson Johnson: All right... well give some land to the negroes and the chinks. But we dont want the Irish  Blazing Saddles  1974,0.8,bias,irish,race,prejudice against irish,contradiction,"[0.03295637667179108, -0.09179774671792984]"
808,2354,went to school with that stupid faggot.. looks like he grew up to be exactly what he was in school a stupid faggot,0.806470941,bias,lgbtq,lgbtq,prejudice against lgbtq,contradiction,"[0.03102913871407509, -0.0807909145951271]"
809,740,Any Canadian who went to fight for ISIS or any other Islamist terrorist group and who returns to Canada should be immediately incarcerated for a minimum of 25 years and let out only when they are guaranteed to be not a threat to any person.  It would be better of course if they were just wipedout in Syria.,0.6,neutral,,none,,entailment,"[-0.1738046109676361, -0.14315855503082275]"
810,3555,Feeding christians to lions needs to be a thing again.,0.6,bias,christians,religion,prejudice against christians,contradiction,"[0.13369756937026978, 0.03710000962018967]"
811,3634,How did that breakdown happen? Oh yes 200 years of slavery disenfranchisement and oppression. In other words racism. So youre wrong. And your insinuation that black peoples problems are the result of black people is simply ignorant.,0.5,bias,whites,race,prejudice against whites and towards blacks,contradiction,"[0.05209346488118172, -0.08588386327028275]"
812,2453,Danes You think its OK to use racial slurs? HYPOCRITE  As you can see its not getting anyone very far.  So if a white person disagrees with you the person is a racist?   Well I guess sometimes people just dont have the neurons they need.,0.283783784,neutral,,none,,contradiction,"[0.1256738305091858, -0.07037757337093353]"
813,376,This disgusts me. Isis the ISLAMIC state of Iraq and Syria are a military group organizing against any infidels across the entire globe. Innocents were murdered in the thousands in just the past month or so as compared to maybe a dozen inversely. This political shift is being realistic and cautious to a serious threat to global citizens. Make no mistake we are not racist because as you well know Muslims are not a race. . You take the newsprint version and shove it you know where.,0.5,bias,muslims,religion,prejudice against muslims,entailment,"[-0.12330686300992966, -0.10493268072605133]"
814,2657,The political establishment the journalistic establishment and the pundits underestimated the intense anger of white workingclass America. Trump rode this anger to victory.  Exactly  Many of these disenfranchised white were ripe for the picking by a conmandemagogue like Trump.,0.5,bias,whites,race,prejudice against whites,entailment,"[-0.18381503224372864, -0.1691674143075943]"
815,459,Yep focus on that family hate. Embrace the serial adulterer and pugrabbing buffoon in the WH while casting out your own family member.   Many of these christians are really quite disgusting people.,0.597222222,bias,christians,religion,prejudice against christians,contradiction,"[-0.07542749494314194, -0.1952730268239975]"
816,2403,The Muslim are joining SJWs to hide behind their global agenda and racism and are really just racist fascist haters of infidels. hating white people isnt racism its discrimination... You cant be a white hater and racist. WOW Next she will culling Christians... This is one very dangerous person,0.657142857,bias,muslims,religion,prejudice against muslims,contradiction,"[0.10048745572566986, -0.05121677741408348]"
817,2936,There are more black cows in Montana  than people. Black cows matter,0.277777778,neutral,,none,,entailment,"[0.05306241288781166, 0.07242881506681442]"
818,3070,Obama was a failed social experiment. A community organizer who showed the world he couldnt organize a two car funeral. A failure right to the end. Criminals let out of prison at alarming rates....most of them black.,0.7,bias,blacks,race,prejudice against blacks,contradiction,"[0.11083706468343735, -0.09442441910505295]"
819,3528,Its those darn Istanbul settlements. Time for Kerry and Obama to condemn those Muslims. Oh I forgot. No Jews involved.,0.6375,bias,muslims,religion,prejudice towards muslims,contradiction,"[-0.004359466955065727, -0.08732552826404572]"
820,1192,Solution: Do not hire Muslims..period. They shouldnt have any right to stop the lines to go pray...pray in your head and stay on the line.,0.6,bias,muslims,religion,prejudice against muslims,entailment,"[-0.26240965723991394, 0.01929682120680809]"
821,2000,There are few things more amusing than seeing Ezra Levant debase himself by associating with white supremacist Jew haters.,0.525,bias,whites,race,prejudice against whites,entailment,"[-0.1717318296432495, 0.020789604634046555]"
822,3375,Only black presidents arent allowed to play golf.,0.833333333,bias,blacks,race,prejudice against blacks,entailment,"[-0.12280607968568802, -0.09457854926586151]"
823,1475,You assume that mist lesbian or gay male couples yearn for recognition and blessing by the leadership of this sect. Those I know me and mine included do not.,0.5,bias,lgbtq,lgbtq,prejudice against lgbtq,entailment,"[-0.07078666239976883, -0.031331099569797516]"
824,1392,Im an agnostic these days but I have been Baptized twice. Ive met millions of Christians on three continents. Many of them are nice people. I find Lutherans in Scandinavia to generally be humble. One thing I know for sure Christianity in this country does not prevent racism. The most segregated time of the week is Sunday morning. Most white Christians like it that way. The KKK is a Christian organization.,0.6,bias,"whites,christians","race,religion",prejudice against whites and christians,entailment,"[-0.0885269045829773, 0.001461304142139852]"
825,1434,But as you posted this  Latinos are not a race. They are also white  under my comment rest assured I am nonHispanic White.  Not that it matters  at all to me but just sayin,0.5,bias,"latinos,whites",race,prejudice against latinos and whites,contradiction,"[0.01815267652273178, -0.18614667654037476]"
826,646,He is a racist...what do you expect from John Birch the whitey hater?,0.514285714,neutral,,none,,contradiction,"[0.12928526103496552, 0.07978376001119614]"
827,1972,45 proving you dont have to be poor to be white trash.,0.919636618,bias,whites,race,prejudice against whites,entailment,"[-0.05382619798183441, 0.007271638140082359]"
828,4076,Anyone well educated that has any intellectually honesty will not be voting for Hillary.  Given the choice between a businessman with a rodent on his head the unqualified and racist tags are nothing more than regurgitated media lines and a liar who cant be trusted give me the business person.  Trust the polls not just yet.  The white trash inbreed thing wow.,0.613333333,bias,whites,race,prejudice against whites,entailment,"[-0.02338598109781742, 0.09868352860212326]"
829,1172,Trudeau was portrayed by the Harper Conservatives as too young. The Conservatives ran relentless television ads saying he was just not ready.  They turned out to be right on the money. A young man who won for his last name only. Not ready then not ready now. Wheres is he anyway last time I knew he was traveling all over Europe handing out huge amounts of canadian money to  dubious feminist gay and muslim causes. Wheres he now?,0.5,bias,muslims,religion,prejudice against muslims,contradiction,"[0.10543462634086609, -0.042709238827228546]"
830,1902,Actually its not clear whether the lovers were all female.  A few females complained but the article went on to describe how the priest invited other priests to his sex parties.  Its a gay thing.,0.9,bias,gays,lgbtq,prejudice towards gays,entailment,"[-0.09101349860429764, 0.06521676480770111]"
831,3777,Makes you proud....Americas GAME for sure.no grandstanding..no turdlocks...no black power fists..i need some apple pie,0.833333333,bias,blacks,race,prejudice against blacks,contradiction,"[-0.015197411179542542, -0.09015090018510818]"
832,2080,Exactly. Being Black is the race du jour...if youre black get out there and work your ticket...opportunities abound,0.6,bias,blacks,race,prejudice against blacks,contradiction,"[0.03858736529946327, -0.04336654394865036]"
833,3764,Trump pig latin.  Oink oink oink grab em by the poo say,0.516129032,neutral,,none,,entailment,"[-0.06540718674659729, 0.15923480689525604]"
834,2091,To the American media this is absolute proof that all white people are racist nazis,0.825396825,bias,whites,race,prejudice against whitess nazis,contradiction,"[0.0550910085439682, -0.16444608569145203]"
835,3811,or Muslim men being aggressive  poignantly sneering and rude when others are not looking.,0.7,bias,muslims,religion,prejudice against muslims,entailment,"[-0.11098245531320572, -0.10527598857879639]"
836,2356,I know youll stop at nothing to defend white supremacy but the police department said it was related to the white nationalist demonstration.   I look forward to your next defense of nazis. i know I wont be disappointed.,0.5,bias,whites,race,prejudice against whites,contradiction,"[0.05975845828652382, -0.14015522599220276]"
837,1294,How racist of you We all know black people and black secret servicemen arent allowed to eat at Dennys LOL,0.693333333,bias,blacks,race,prejudice against blacks,entailment,"[-0.09540151804685593, 0.20782481133937836]"
838,605,White Supremacist terrorist groups are the only thing that Trump has made great again..........,0.526315789,bias,whites,race,prejudice against whites,contradiction,"[0.04990829527378082, 0.0005090736085548997]"
839,3618,Play that funky fiddle White boy,0.283783784,neutral,,none,,entailment,"[-0.1560618281364441, 0.032066915184259415]"
840,2830,For some reason reading your post brings to mind Chechen President Ramzan Kadyrov. He recently denied a persecution of gay men in Chechnya which included torturing and even killing gays. His incontrovertible evidence? There are no gays in Chechnya,0.8,bias,gays,lgbtq,prejudice towards gays,entailment,"[-0.004914357792586088, 0.14963804185390472]"
841,2450,The only thing worse than an arrogant progressive is an arrogant Canadian progressive.,0.515151515,bias,canadians,political,prejudice against canadians,contradiction,"[0.062049198895692825, 0.015910524874925613]"
842,3475,But Sara and Roy need something to feed their disdain for the white man.,0.5,bias,"whites,men","race,gender",prejudice against white man,contradiction,"[0.10096187144517899, 0.029065648093819618]"
843,2048,And conservative Christians are still claiming that gay people or couples who seek equal rights who merely want a baker to comply with a law are seeking special rights. If a gay baker refused a conservative Christian couple a customdesigned wedding cake churches would be howling,0.5,bias,"christians,gays","religion,lgbtq",prejudice against christians and gays,contradiction,"[-0.06272858381271362, -0.14689674973487854]"
844,3742,Demographics would like to differ and tv ratings. Majority of blacks Chinese Jews and Flippinos prefer Basketball. These groups combined together represent a powerful force in demographics and  finance.,0.5,bias,"blacks,chinese,jews,flippinos","race,religion",prejudice against races and religions,contradiction,"[-0.024533003568649292, -0.0644717887043953]"
845,2474,The Texas police is likely to kill a few innocent black folks and then plant bombs on them to pretend they were jihadis.,0.666666667,bias,blacks,race,prejudice against blacks,contradiction,"[0.07841946929693222, 0.00811080913990736]"
846,3151,Im not gay or a women.  You have no reason to hate me son.,0.5125,bias,"gays,women","lgbtq,gender",prejudice towards gays and women,entailment,"[0.041988782584667206, 0.19982938468456268]"
847,3958,Awwww poor Greggy. Hurt by the mean feminists.,0.271428571,bias,feminists,political,prejudice against feminists,contradiction,"[0.04914805665612221, -0.012133687734603882]"
848,1943,The Palestinians are losers. Because they got occupied.  And remain losers cos theyre still occupied. Four generations later professional refugees. Boohoo What they gonna do? More losing ... hatred incitement rage terrorism violence intifada jihad boycotts propaganda moaning begging complaining. Addicted to victimhood.  Thats what losers and lunatics do ... keep doing the same ol crappy things negative things hoping something will change. Only it wont.  No statebuilding no democracy no peace no progress stuck in the sh1t lost in a time warp ... because theyre losers.  The boohoo Palestinians have the attention of the world billions of dollars to live off and scheme bribes investing nothing in their future and hordes of gullible Westerners to help delegitimize the enemy Israel. All this goes away if the Jews cannot be blamed.  Sorry DM  you and the liberal media are part of the problem.,0.630769231,bias,palestinians,race,prejudice against palestinians,contradiction,"[-0.05909031629562378, -0.12101925164461136]"
849,3124,Christopher history reminds us that you cant talk about equity or equality without talking about decades of free labor which built the financial infrastructure. White Adventists who are complicit in the structural and institutional racism and who benefit from it like most White Americans need to step up and challenge the evils that persist in the country and in the Adventist Church. Thanks for your perspective.,1.0,bias,whites,race,prejudice against whites,contradiction,"[0.18245361745357513, -0.021449390798807144]"
850,2423,I would have problems with a driver from the Islamic State ISIS winning the race. Thats just me but now Im fired for saying that. I guess youre OK with that. Next well get fired for what we think.,0.5,neutral,,none,,contradiction,"[-0.021537384018301964, -0.07274848222732544]"
851,2418,Yet had this punk regardless of his color shot an innocent person people would be up in arms at the police for not stopping crime. Oh wait thats only if the perp was white and killed a black person. Its okay of black people kill other black people. Just look at Chicago.,0.6625,bias,blacks,race,prejudice against blacks,contradiction,"[0.03673975542187691, -0.07429604232311249]"
852,179,You are correct and orthodox.  If Holy Father Francis truly gets the Eastern Orthodox Churches and the St. Pius X Society to join in Communion with the RCC well have PLENTY of comrades.  PLENTY  All of the Eastern Orthodox priests who I know are VERY opposed to homosexual behavior. VERY  Additionally if we can get married heterosexual men into the priesthood this would also drive out the priests and seminarians who are active homosexuals.,0.7,bias,men,gender,prejudice against men,entailment,"[-0.10976427793502808, 0.08870497345924377]"
853,2248,ACLU: LOL  Funny.  Unless you look like youre dressed as an Arab or Mexican Illegal you have NOTHING to fear.,0.5125,bias,"arabs,mexicans",race,prejudice against arabs and mexicans,entailment,"[-0.10045010596513748, -0.04359687119722366]"
854,66,White supremacists and neoNazis deserve all the shaming and social punishment they get. Period.,0.525,bias,whites,race,prejudice against whites,entailment,"[0.0528319887816906, 0.22796355187892914]"
855,401,Poor uneducated males are only equal to other poor uneducated males.,0.253521127,neutral,,none,,contradiction,"[0.09814872592687607, -0.10652179270982742]"
856,4069,... White folks refuse to do those jobs anyway ...   As a teenager I spent many long hot hours in farmers fields laboring under the sun for minimum wage with quite a few other white kids.    Your viewpoints are extremely onesided and parochial.,0.5,bias,whites,race,prejudice against whites,contradiction,"[0.1753523349761963, 0.06383425742387772]"
857,2344,Odd that a woman causing a scene to have her white kid treated by a white doctor creates such an angry uproar yet our provincial government enacting policies in education that work to ensure black kids are taught by black teachers is viewed as progressive.,0.5,bias,"whites,blacks",race,prejudice against blacks and whites,contradiction,"[0.10924318432807922, -0.016957981511950493]"
858,2886,If these measure make us less safe now that only means we were not safe before.  If this causes Muslims to harm us now  it only means they wanted to harm us before. Nothing changes except it exposes the treachery of the people who tell  us we have nothing to fear.,0.5,bias,muslims,religion,prejudice against muslims,contradiction,"[0.2436625361442566, 0.0013029358815401793]"
859,1794,White extremist thugs..you almost feel sorry for them.. Is it even humanly possible to be this full of hate and intolerance..? And still be so unintelligent at the same time? You have to question how these Americans were raised...,0.539473684,bias,whites,race,prejudice against whites,entailment,"[0.04917541891336441, 0.11140282452106476]"
860,2053,I wonder if bishops prelates  and Pope F. realize how this RCI shameful treatment of clergy sex abuse scandals also chasing the God called young men away from this corrupt CI Catholic Institution,0.5,bias,christians,religion,prejudice against christians,contradiction,"[0.2902560532093048, 0.06432075053453445]"
861,1120,Today white supremacists and the KKK lean Republican.,0.5,bias,"whites,republicans","race,political",prejudice against whites and republicans,contradiction,"[0.08019071817398071, -0.1213492751121521]"
862,795,Antifa only exists as a reaction to the white supremacy movement ______________________________________ There is a core membership in groups like this always looking for an issue to fight about rightly or wrongly  thats reality.,0.5,bias,whites,race,prejudice against whites,entailment,"[0.1314179003238678, 0.16640904545783997]"
